"School","Img","Name","Rarity","Type","Target","Formula","Multiplier","Element","Time","Effects","Counter","Auto Target","SB","Uses","Max","Orb 1 Required","1-R1","1-R2","1-R3","1-R4","1-R5","Orb 2 Required","2-R1","2-R2","2-R3","2-R4","2-R5","Orb 3 Required","3-R1","3-R2","3-R3","3-R4","3-R5","Orb 4 Required","4-R1","4-R2","4-R3","4-R4","4-R5","Introducing Event","Name (JP)","ID","GL","✓"
"Sharpshooter","","Icicle Bullet","6","PHY","Single enemy","Physical","4.75","Ice","1.65","Five single ranged attacks (0.95 each), 1.05 multiplier when equipping a ranged weapon","Y","Lowest HP% enemy","90","2","10","Ice Crystal","10","20","30","50","100","Lightning Crystal","6","12","18","30","60","Dark Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","Hidden Treasure Hunter","アイシクルブリット","30281111","✓","✓"
"Sharpshooter","","Trinity Bombshell","6","PHY","Single enemy","Physical","3.20","Fire, Water, Ice","1.65","Four single ranged attacks (0.80 each), 0.90 multiplier when equipping a ranged weapon, grants [Sharpshooter Quick Cast 2] to the user","Y","Lowest HP% enemy","90","2","10","Fire Crystal","6","12","18","30","60","Ice Crystal","10","20","30","50","100","Lightning Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","Footsteps Across Spira","トリニティブリット","30281112","✓","✓"
"Sharpshooter","","Ruby Bombshell","6","PHY","Single enemy","Physical","4.75","Fire","1.65","Five single ranged attacks (0.95 each), 1.05 multiplier when equipping a ranged weapon","Y","Lowest HP% enemy","90","2","10","White Crystal","6","12","18","30","60","Fire Crystal","10","20","30","50","100","Lightning Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","5th Anniversary Festival","ルビーブリット","30281131","✓","✓"
"Sharpshooter","","Midnight Throw","5","PHY","Single enemy","Physical","3.40","Dark","1.65","Four single ranged attacks (0.85 each), 0.95 multiplier when equipping a ranged weapon","Y","Lowest HP% enemy","70","2","10","Major Black","6","12","24","36","60","Major Lightning","6","12","24","36","60","Major Dark","10","20","40","60","100","","","","","","","Unyielding Devotion","ミッドナイトスロー","30281151","✓","✓"
"Sharpshooter","","Midnight Bullet","6","PHY","Single enemy","Physical","4.75","Dark","1.65","Five single ranged attacks (0.95 each), 1.05 multiplier when equipping a ranged weapon","Y","Lowest HP% enemy","90","2","10","Black Crystal","6","12","18","30","60","Lightning Crystal","6","12","18","30","60","Dark Crystal","10","20","30","50","100","Ability Record","1","0","0","0","0","Unyielding Devotion","ミッドナイトブリット","30281141","✓","✓"
"Witch","","Hell Thunder","5","BLK","Single","Magical","12.00","Lightning","2.60","Six single attacks (2.00 each)","Y","Lowest HP% enemy","75","2","10","Major Black","6","12","24","36","60","Major Lightning","6","12","24","36","60","Major Dark","10","20","40","60","100","","","","","","","Women of the World","ヘルサンダー","30301001","✓","✓"
"Witch","","Abyssal Shards","5","BLK","Single","Magical","12.00","Ice","2.60","Six single attacks (2.00 each)","Y","Lowest HP% enemy","75","2","10","Major Non-Elemental","6","12","24","36","60","Major Ice","6","12","24","36","60","Major Dark","10","20","40","60","100","","","","","","","Women of the World","レシオブリザド","30301011","✓","✓"
"Witch","","Sudden Thunder","4","BLK","Single","Magical","5.20","Lightning","1.65","Two single attacks (2.60 each), grants [Magical Quick Cast 1] to the user","Y","Lowest HP% enemy","70","2","10","Greater Black","3","6","12","18","30","Greater Lightning","3","6","12","18","30","Greater Dark","5","10","20","30","50","","","","","","","Women of the World","ファストサンダー","30301021","✓","✓"
"Witch","","Sudden Freeze","4","BLK","Single","Magical","5.20","Ice","1.65","Two single attacks (2.60 each), grants [Magical Quick Cast 1] to the user","Y","Lowest HP% enemy","70","2","10","Greater Non-Elemental","3","6","12","18","30","Greater Ice","3","6","12","18","30","Greater Dark","5","10","20","30","50","","","","","","","Women of the World","ファストブリザド","30301031","✓","✓"
"Witch","","Lunatic Thunder","6","BLK","Single","Magical","15.60","Lightning","2.60","Six single attacks (2.60 each)","Y","Lowest HP% enemy","90","2","10","Black Crystal","6","12","18","30","60","Lightning Crystal","6","12","18","30","60","Dark Crystal","10","20","30","50","100","Ability Record","1","0","0","0","0","Terror of the Heavens","ルナティックサンダー","30301041","✓","✓"
"Witch","","Chilling Blizzard","6","BLK","Single","Magical","15.60","Ice","2.60","Six single attacks (2.60 each)","Y","Lowest HP% enemy","90","2","10","Non-Elemental Crystal","6","12","18","30","60","Ice Crystal","6","12","18","30","60","Dark Crystal","10","20","30","50","100","Ability Record","1","0","0","0","0","Hatred Incarnate","スケアリーブリザド","30301051","✓","✓"
"Witch","","Sudden Thundara","5","BLK","Single","Magical","6.90","Lightning","1.65","Three single attacks (2.30 each), grants [Magical Quick Cast 1] to the user","Y","Lowest HP% enemy","75","2","10","Major Black","10","20","40","60","100","Major Lightning","6","12","24","36","60","Major Dark","6","12","24","36","60","","","","","","","Orphaned Lion","ファストサンダラ","30301061","✓","✓"
"Witch","","Sudden Blizzara","5","BLK","Single","Magical","6.90","Ice","1.65","Three single attacks (2.30 each), grants [Magical Quick Cast 1] to the user","Y","Lowest HP% enemy","75","2","10","Major Non-Elemental","10","20","40","60","100","Major Ice","6","12","24","36","60","Major Dark","6","12","24","36","60","","","","","","","Orphaned Lion","ファストブリザラ","30301071","✓","✓"
"Witch","","Howling Flames","6","BLK","Single enemy","Magical","15.60","Fire","2.60","Six single attacks (2.60 each)","Y","Lowest HP% enemy","90","2","10","Black Crystal","6","12","18","30","60","Fire Crystal","6","12","18","30","60","Dark Crystal","10","20","30","50","100","Ability Record","1","0","0","0","0","A Hope of Peace","スクリームファイア","30301091","✓","✓"
"Witch","","Phobia Stone","6","BLK","Single","Magical","15.60","Earth","2.60","Six single attacks (2.60 each)","Y","Lowest HP% enemy","90","2","10","Black Crystal","6","12","18","30","60","Earth Crystal","6","12","18","30","60","Dark Crystal","10","20","30","50","100","Ability Record","1","0","0","0","0","Crystal Dungeon (Lightning)","フォビアストーン","30301151","","✓"
"Witch","","Fast Stoneja","6","BLK","Single","Magical","14.80","Earth","1.65","Four single attacks (3.70 each), grants [Magical Quick Cast 2] to the user","Y","Lowest HP% enemy","90","2","10","Non-Elemental Crystal","6","12","18","30","60","Earth Crystal","6","12","18","30","60","Dark Crystal","10","20","30","50","100","Ability Record","1","0","0","0","0","Crystal Dungeon (Lightning)","ファストストンジャ","30301161","","✓"
"Witch","","Tri-Sorcery","6","BLK","Single","Magical","14.80","Fire, Ice, Lightning","1.65","Four single attacks (3.70 each), grants [Magical Quick Cast 2] to the user","Y","Lowest HP% enemy","90","2","10","Black Crystal","6","12","18","30","60","Non-Elemental Crystal","6","12","18","30","60","Dark Crystal","10","20","30","50","100","Ability Record","1","0","0","0","0","Crystal Dungeon (Lightning)","トライソーサリー","30301171","","✓"
"Witch","","Frightening Dark","6","BLK","Single","Magical","15.60","Dark","2.60","Six single attacks (2.60 each)","Y","Lowest HP% enemy","90","2","10","Black Crystal","6","12","18","30","60","Non-Elemental Crystal","6","12","18","30","60","Dark Crystal","10","20","30","50","100","Ability Record","1","0","0","0","0","New Years Party 2023","フライトゥンダーク","30301181","","✓"
"Witch","","Sudden Darkja","6","BLK","Single","Magical","14.80","Dark","1.65","Four single attacks (3.70 each), grants [Magical Quick Cast 2] to the user","Y","Lowest HP% enemy","90","2","10","Black Crystal","6","12","18","30","60","Non-Elemental Crystal","6","12","18","30","60","Dark Crystal","10","20","30","50","100","Ability Record","1","0","0","0","0","New Years Party 2023","ファストダージャ","30301191","","✓"
"Witch","","Calamity Storm","6","BLK","Single","Magical","15.60","Wind, Water","2.60","Six single attacks (2.60 each)","?","Lowest HP% enemy","90","2","10","Black Crystal","10","20","30","50","100","Ice Crystal","6","12","18","30","60","Wind Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","","カラミティストーム","30301271","","✓"
"Heavy","","Grand Charge","5","PHY","Single enemy","Physical","2.20","Earth, Dark","1.65","Four single attacks (0.55 each), grants [Heavy Charge +1] to the user","Y","Lowest HP% enemy","75","2","10","Major Power","10","20","40","60","100","Major Earth","6","12","24","36","60","Major Dark","6","12","24","36","60","","","","","","","Key to Another World","グランドチャージ","30311001","✓","✓"
"Heavy","","Heavy Charge","4","PHY","Single enemy","Physical","1.50","-","1.65","One single attack (1.50), grants [Heavy Charge +1] to the user","Y","Lowest HP% enemy","75","2","10","Greater Power","5","10","20","30","50","Greater Fire","3","6","12","18","30","Greater Earth","3","6","12","18","30","","","","","","","Key to Another World","ヘヴィチャージ","30311011","✓","✓"
"Heavy","","Gigant Swing","5","PHY","Single enemy","Physical","7.04","Earth","1.65","3/4/8 single attacks (1.00/1.00/0.88 each) at Heavy Charge 0/1/2, causes [Heavy Charge =0] to the user","Y","Lowest HP% enemy","75","2","10","Major Power","10","20","40","60","100","Major Fire","6","12","24","36","60","Major Earth","6","12","24","36","60","","","","","","","Key to Another World","ギガントスイング","30311021","✓","✓"
"Heavy","","Blast Burn","5","PHY","All enemies","Physical","5.28","Earth","1.65","1/2/6 group attacks (2.25/1.50/0.88 each) at Heavy Charge 0/1/2, causes [Heavy Charge =0] to the user","Y","All enemies","75","2","10","Major Power","10","20","40","60","100","Major Non-Elemental","6","12","24","36","60","Major Earth","6","12","24","36","60","","","","","","","Key to Another World","ブラストバーン","30311031","✓","✓"
"Heavy","","Evil Swing","5","PHY","Single enemy","Physical","7.04","Dark","1.65","3/4/8 single attacks (1.00/1.00/0.88 each) at Heavy Charge 0/1/2, causes [Heavy Charge =0] to the user","Y","Lowest HP% enemy","75","2","10","Major Power","10","20","40","60","100","Major Earth","6","12","24","36","60","Major Dark","6","12","24","36","60","","","","","","","Sailing the Skies","イービルスイング","30311041","✓","✓"
"Heavy","","Dark Impact","5","PHY","All enemies","Physical","5.28","Dark","1.65","1/2/6 group attacks (2.25/1.50/0.88 each) at Heavy Charge 0/1/2, causes [Heavy Charge =0] to the user","Y","All enemies","75","2","10","Major Power","10","20","40","60","100","Major Fire","6","12","24","36","60","Major Dark","6","12","24","36","60","","","","","","","Sailing the Skies","ダークインパクト","30311051","✓","✓"
"Heavy","","Stone Press","5","PHY","Single enemy","Physical","7.00","Earth","1.65","One single attack (3.00/4.00/7.00) capped at 99999 at Heavy Charge 0/1/2, causes [Heavy Charge =0] to the user","Y","Lowest HP% enemy","75","2","10","Major Power","10","20","40","60","100","Major Non-Elemental","6","12","24","36","60","Major Earth","6","12","24","36","60","","","","","","","Autumn Festival 2018","ストーンプレス","30311061","✓","✓"
"Heavy","","Wicked Press","5","PHY","Single enemy","Physical","7.00","Dark","1.65","One single attack (3.00/4.00/7.00) capped at 99999 at Heavy Charge 0/1/2, causes [Heavy Charge =0] to the user","Y","Lowest HP% enemy","75","2","10","Major Power","10","20","40","60","100","Major Earth","6","12","24","36","60","Major Dark","6","12","24","36","60","","","","","","","Dawn of Strife","イービルプレス","30311071","✓","✓"
"Heavy","","Quake Swing","6","PHY","Single enemy","Physical","7.04","Earth","1.65","4/5/8 single attacks (1.00/1.00/0.88 each) at Heavy Charge 0/1/2, causes [Imperil Earth 10%] at Heavy Charge 2, causes [Heavy Charge -1] to the user","Y","Lowest HP% enemy","90","2","10","Power Crystal","10","20","30","50","100","Fire Crystal","6","12","18","30","60","Earth Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","Crimson Flag Rising","クエイクスイング","30311081","✓","✓"
"Heavy","","Darkness Swing","6","PHY","Single enemy","Physical","7.04","Dark","1.65","4/5/8 single attacks (1.00/1.00/0.88 each) at Heavy Charge 0/1/2, causes [Imperil Dark 10%] at Heavy Charge 2, causes [Heavy Charge -1] to the user","Y","Lowest HP% enemy","90","2","10","Power Crystal","10","20","30","50","100","Earth Crystal","6","12","18","30","60","Dark Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","Ode to a Sundered World","ダークネススイング","30311091","✓","✓"
"Heavy","","Dual Swing","6","PHY","Single enemy","Physical","5.70","Earth, Dark","1.65","Three single attacks (1.20/1.50/1.90 each) at Heavy Charge 0/1/2, causes [Heavy Charge -1] to the user","Y","Lowest HP% enemy","90","2","10","Power Crystal","10","20","30","50","100","Earth Crystal","6","12","18","30","60","Dark Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","Chaotic Memories II (Type-0)","デュアルスイング","30311121","✓","✓"
"Heavy","","Triple Swing","6","PHY","Single enemy","Physical","3.20","Earth, Dark, Holy","1.65","Four single attacks (0.80 each), grants [Heavy Charge +1] to the user","?","Lowest HP% enemy","90","2","10","Earth Crystal","10","20","30","50","100","Holy Crystal","6","12","18","30","60","Dark Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","-","トリプルスイング","30311151","",""
"Heavy","","Sacred Swing","6","PHY","Single enemy","Physical","7.04","Holy","1.65","4/5/8 single attacks (1.00/1.00/0.88 each) at Heavy Charge 0/1/2, causes [Imperil Holy 10%] at Heavy Charge 2, causes [Heavy Charge -1] to the user","?","Lowest HP% enemy","90","2","10","Power Crystal","6","12","18","30","60","Non-Elemental Crystal","6","12","18","30","60","Holy Crystal","10","20","30","50","100","Ability Record","1","0","0","0","0","-","セイクリッドスイング","30311161","",""
