"ID 1210 1211 1212 1213 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1224 1225 1226 1227 1228 1229 10000 10001 10002 10003 10004 10005 10006 10007 10008 10009 10100 10101 10102 10103 10104 10105 10106 10107 10108 10109 11000 11001 11002 11003 11004 11005 11006 11007 11008 11009 11100 11101 11102 11103 11104 11105 11106 11107 11108 11109 200 201 202 203 204","Common Name Imperil Holy 40% (5s) Imperil Dark 40% (5s) Imperil Fire 40% (5s) Imperil Wind 40% (5s) Imperil Lightning 40% (5s) Imperil Water 40% (5s) Imperil Ice 40% (5s) Imperil Earth 40% (5s) Imperil Poison 40% (5s) Imperil Holy 20% (5s) Imperil Dark 20% (5s) Imperil Fire 20% (5s) Imperil Wind 20% (5s) Imperil Lightning 20% (5s) Imperil Water 20% (5s) Imperil Ice 20% (5s) Imperil Earth 20% (5s) Imperil Poison 20% (5s) Deshell =0 Deshell 10% (5s) Deshell 20% (5s) Deshell 30% (5s) Deshell 40% (5s) Deshell 50% (5s) Deshell 60% (5s) Deshell 10% (15s) Deshell 20% (15s) Deprotect =0 Deprotect 10% (5s) Deprotect 20% (5s) Deprotect 30% (5s) Deprotect 40% (5s) Deprotect 50% (5s) Deprotect 60% (5s) Deprotect 10% (15s) Deprotect 20% (15s) Poison Silence Paralyze Confuse Haste","Effects Holy Resistance -40%, cumulable Dark Resistance -40%, cumulable Fire Resistance -40%, cumulable Wind Resistance -40%, cumulable Lightning Resistance -40%, cumulable Water Resistance -40%, cumulable Ice Resistance -40%, cumulable Earth Resistance -40%, cumulable Poison Resistance -40%, cumulable Holy Resistance -20%, cumulable Dark Resistance -20%, cumulable Fire Resistance -20%, cumulable Wind Resistance -20%, cumulable Lightning Resistance -20%, cumulable Water Resistance -20%, cumulable Ice Resistance -20%, cumulable Earth Resistance -20%, cumulable Poison Resistance -20%, cumulable Removes all Deshell statuses when set Increases magical damage taken by 10%, cumulable Increases magical damage taken by 20%, cumulable Increases magical damage taken by 30%, cumulable Increases magical damage taken by 40%, cumulable Increases magical damage taken by 50%, cumulable Increases magical damage taken by 60%, cumulable Increases magical damage taken by 10%, cumulable Increases magical damage taken by 20%, cumulable Removes all Deprotect statuses when set Increases physical damage taken by 10%, cumulable Increases physical damage taken by 20%, cumulable Increases physical damage taken by 30%, cumulable Increases physical damage taken by 40%, cumulable Increases physical damage taken by 50%, cumulable Increases physical damage taken by 60%, cumulable Increases physical damage taken by 10%, cumulable Increases physical damage taken by 20%, cumulable Damages for 1/64 maximum HP every 5.00 seconds, persists after battle Disables BLK, WHT, BLU and SUM actions, persists after battle Prevents from acting Forces default action (Attack for characters), affects targeting (single: 50% random enemy, 50% random ally; group: 50% all enemies, 50% all allies), resets ATB when set or removed, removed upon taking damage by PHY attacks ATB speed x2.00","Default Duration 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds - 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 15 seconds 15 seconds - 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 5 seconds 15 seconds 15 seconds - 20 seconds 15 seconds 30 seconds -","MND Modifier - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - ± 2,50% ± 2,00% ± 2,50% -","Exclusive Status - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Low Regen, Medium Regen, High Regen, Sap, Phantom Regen, Regenga - All ""Retaliate"" statuses All ""Retaliate"" statuses, Rage, Green Cherry, Ability Berserk Slow","Coded Name INCREASE_ELEMENT_DEF_HOLY_M4_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_DARK_M4_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_FIRE_M4_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_WIND_M4_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_LIGHTNING_M4_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_WATER_M4_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_ICE_M4_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_EARTH_M4_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_POISON_M4_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_HOLY_M2_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_DARK_M2_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_FIRE_M2_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_WIND_M2_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_LIGHTNING_M2_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_WATER_M2_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_ICE_M2_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_EARTH_M2_TIME_SMALL_5000 INCREASE_ELEMENT_DEF_POISON_M2_TIME_SMALL_5000 UNSET_DESHELL INCREASE_DESHELL_LEVEL_1_TIME_SMALL_5000 INCREASE_DESHELL_LEVEL_2_TIME_SMALL_5000 INCREASE_DESHELL_LEVEL_3_TIME_SMALL_5000 INCREASE_DESHELL_LEVEL_4_TIME_SMALL_5000 INCREASE_DESHELL_LEVEL_5_TIME_SMALL_5000 INCREASE_DESHELL_LEVEL_6_TIME_SMALL_5000 INCREASE_DESHELL_LEVEL_1_TIME_MEDIUM INCREASE_DESHELL_LEVEL_2_TIME_MEDIUM UNSET_DEPROTECT INCREASE_DEPROTECT_LEVEL_1_TIME_SMALL_5000 INCREASE_DEPROTECT_LEVEL_2_TIME_SMALL_5000 INCREASE_DEPROTECT_LEVEL_3_TIME_SMALL_5000 INCREASE_DEPROTECT_LEVEL_4_TIME_SMALL_5000 INCREASE_DEPROTECT_LEVEL_5_TIME_SMALL_5000 INCREASE_DEPROTECT_LEVEL_6_TIME_SMALL_5000 INCREASE_DEPROTECT_LEVEL_1_TIME_MEDIUM INCREASE_DEPROTECT_LEVEL_2_TIME_MEDIUM POISON SILENCE PARALYSIS CONFUSION HASTE","Notes - - - - - - - - - - - - - - - - - - - - - - -"
"50420021","Dual Awoken Ex-Shinra Mode I (Cloud)","Wind/Dark abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Wind and Dark abilities trigger 2 additional times, cast speed x2.00/x2.50/x3.00 for equipped Wind/Dark abilities after casting 1/2/3+ Wind/Dark abilities","15 seconds","-","Awoken Wind","DUAL_AWAKE_MODE_FIRST_CLOUD_FORMER_SHINRA_SOLDIER","-"
"50420022","Dual Awoken Ex-Shinra Mode II (Cloud)","Reduces the soul break activation cost by 250000 Soul Break Gauge points, instant cast speed, grants [Instant ATB 1] and [Instant Cast 1] after casting any Soul Break","1 turn","-","Dual Awoken Ex-Shinra Mode I (Cloud), Awoken Wind","DUAL_AWAKE_MODE_SECOND_CLOUD_FORMER_SHINRA_SOLDIER","-"
"50420023","Dual Awoken Wind Mode I (Zack v2)","Wind abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Wind abilities trigger 2 additional times, attacks deal 5%/10%/15%/20% additional critical damage for equipped Wind abilities after casting 1/2/3/4+ Wind abilities","15 seconds","-","Awoken Wind","DUAL_AWAKE_MODE_FIRST_ZACK_WIND_II","-"
"50420024","Dual Awoken Wind Mode II (Zack v2)","Cast speed x999999, grants [Buff Wind 20% (15s)] to all allies and [Quick Cast 2] to the user after using Wind abilities","1 turn","-","Dual Awoken Wind Mode I (Zack v2), Awoken Wind","DUAL_AWAKE_MODE_SECOND_ZACK_WIND_II","-"
"50420025","Dual Awoken Wind Mode I (Barbariccia v2)","Wind abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Wind abilities trigger 2 additional times, casts Dual Wind Cutter when Damage Reduction Barrier is consumed, increases Wind Ability damage by 10/15/20/25/30% when Dual Wind Cutter has been cast 1/2/3/4/5+ times","15 seconds","-","Awoken Wind","DUAL_AWAKE_MODE_FIRST_BARBARICCIA_WIND_II","-"
"50420026","Dual Awoken Wind Mode II (Barbariccia v2)","Wind abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Wind abilities trigger 1 additional time, grants [Dual Whirlwind Mode] and [10% Damage Reduction Barrier 1] when status is removed","1 turn","","Dual Awoken Wind Mode I (Barbariccia v2), Awoken Wind","DUAL_AWAKE_MODE_SECOND_BARBARICCIA_WIND_II","-"
"50420027","Dual Awoken Wind Mode I (Wedge II)","Wind abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Wind abilities trigger 2 additional times, cast speed x? for equipped Wind abilities","","","","",""
"50420028","Dual Awoken Wind Mode II (Wedge II)","Wind abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Instant Wind, chases a Wind ability with [Dualcast Thief 1] and [Thief +30% Boost 1] to all allies","-","","","",""
"50420029","","","","","","",""
"50421000","","","","","","",""
"50421001","Dual Awoken Lucian King Mode I (Noctis - Fire)","Fire abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Fire abilities trigger 2 additional times, cast speed x2.00/x2.50/x3.00 and critical chance =50%/75%/100% for equipped Fire abilities after casting 1/2/3+ Fire abilities","15 seconds","-","Awoken Lucian King","DUAL_AWAKE_MODE_FIRST_LUCIS_NOCTIS_FIRE","-"
"50421002","Dual Awoken Lucian King Mode II (Noctis - Fire)","Increases the damage/healing cap by 20000, Fire abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Fire abilities trigger 1 additional time, critical chance =100%, instant cast speed for Fire abilities","3/3/2/1/0 turns (Dual Shift)","-","Dual Awoken Lucian King Mode I (Noctis - Fire), Awoken Lucian King","DUAL_AWAKE_MODE_SECOND_LUCIS_NOCTIS_FIRE","-"
"50421003","Dual Awoken Lucian King Mode I (Noctis - Earth)","Earth abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Earth abilities trigger 1 additional time, equipped Earth abilities deal 10%/20%/30% more damage after casting 1/2/3+ Earth abilities","15 seconds","-","Awoken Lucian King","DUAL_AWAKE_MODE_FIRST_NOCTIS_EARTH_LUCIS_KING","-"
"50421004","Dual Awoken Lucian King Mode II (Noctis - Earth)","Increases the damage/healing cap by 30000, Earth abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, instant cast speed for Earth abilities, critical chance =100%, attacks deal 10%/20% additional critical damage after using 1/2+ Earth abilities","3/3/2/1/0 turns (Dual Shift)","-","Dual Awoken Lucian King Mode I (Noctis - Earth), Awoken Lucian King","DUAL_AWAKE_MODE_SECOND_NOCTIS_EARTH_LUCIS_KING","-"
"50421005","Dual Awoken Lucian King Mode I (Noctis - Lightning)","Lightning abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Lightning abilities trigger 2 additional times, cast speed x2.00/x2.50/x3.00 and critical chance =50%/75%/100% for equipped Lightning abilities after casting 1/2/3+ Lightning abilities","15 seconds","","Awoken Lucian King","DUAL_AWAKE_MODE_FIRST_NOCTIS_LUCIS_LIGHTNING","-"
"50421006","Dual Awoken Lucian King Mode II (Noctis - Lightning)","Lightning abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, instant cast speed for Lightning abilities, grants [Instant Cast 3] to self after using Lightning abilities","1 turn","","Dual Awoken Lucian King Mode I (Noctis - Lightning), Awoken Lucian King","DUAL_AWAKE_MODE_SECOND_NOCTIS_LUCIS_LIGHTNING","-"
"50421007","Dual Awoken Lucian King Mode I (Noctis)","Fire/Earth/Lightning abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, cast time x2.00 for Fire/Earth/Lightning abilities, triple casts Fire/Earth/Lightning abilities","15 seconds","-","Awoken Lucian King","DUAL_AWAKE_MODE_FIRST_NOCTIS_LUCIS_KING","-"
"50421008","Dual Awoken Lucian King Mode II (Noctis)","Cast speed x999999 for all abilities, Fire/Earth/Lightning abilities deal 50% more damage, attacks deal +50% critical damage","1 turn","-","Dual Awoken Lucian King Mode I (Noctis), Awoken Lucian King","DUAL_AWAKE_MODE_SECOND_NOCTIS_LUCIS_KING","-"
"50421009","","","","","","",""
"50422000","","","","","","",""
"50422001","Dual Awoken Ice Mode I (Ysayle)","Ice abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Ice abilities trigger 1 additional time, casts Dual Glacial Power after casting Ice abilities","15 seconds","-","Awoken Ice","DUAL_AWAKE_MODE_FIRST_YSAYLE_ICE","-"
"50422002","Dual Awoken Ice Mode II (Ysayle)","Ice abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, instant cast speed for Ice abilities, casts Dual Millenary Wisdom after using Ice abilities","1 turn","-","Dual Awoken Ice Mode I (Ysayle), Awoken Ice","DUAL_AWAKE_MODE_SECOND_YSAYLE_ICE","-"
"50422003","Dual Awoken Ice Mode I (Snow)","Ice abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Ice abilities trigger 2 additional times, cast speed x2.00/x2.50/x3.00 and critical chance =50%/75%/100% for equipped Ice abilities after casting 1/2/3+ Ice abilities","15 seconds","-","Awoken Ice","DUAL_AWAKE_MODE_FIRST_SNOW_ICE","-"
"50422004","Dual Awoken Ice Mode II (Snow)","Increases the damage/healing cap by 10000, Ice abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Ice abilities trigger 1 additional time, instant cast speed for Ice abilities, casts Dual Solid Wall after using Ice abilities","3/3/2/1/0 turns (Dual Shift)","-","Dual Awoken Ice Mode I (Snow), Awoken Ice","DUAL_AWAKE_MODE_SECOND_SNOW_ICE","-"
"50422005","Dual Awoken Ice Mode I (Seven)","Ice abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Ice abilities trigger 2 additional times, casts Dual Chilling Lash after casting equipped Ice abilities","15 seconds","-","Awoken Ice","DUAL_AWAKE_MODE_FIRST_SEVEN_ICE","-"
"50422006","Dual Awoken Ice Mode II (Seven)","Increases the damage/healing cap by 10000, Ice abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Ice abilities trigger 1 additional time, grants [Ice Ability +10% Boost 1]/[Ice Ability +20% Boost 1]/[Ice Ability +30% Boost 1] to all allies after using 1/2/3+ Ice abilities","3/3/2/1/0 turns (Dual Shift)","-","Dual Awoken Ice Mode I (Seven), Awoken Ice","DUAL_AWAKE_MODE_SECOND_SEVEN_ICE","-"
"50422007","Dual Awoken Ice Mode I: Squall","Ice abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Ice abilities trigger 2 additional times, casts Dual Renzokuken Icebreaker after casting Ice abilities","15 seconds","-","Awoken Ice","DUAL_AWAKE_MODE_FIRST_SQUALL_ICE","-"
"50422008","Dual Awoken Ice Mode II: Squall","Instant cast speed for Ice abilities, grants [100% Critical 1] and [Damage Cap +10000 1]/[100% Critical 1], [Damage Cap +20000 1], [Deadly Strikes +20% 1] and [Ice Ability +30% Boost 1] to the user after using Ice abilities if the user has Lion's Savvy level 0-1/2","1 turn","-","Dual Awoken Ice Mode I: Squall, Awoken Ice","DUAL_AWAKE_MODE_SECOND_SQUALL_ICE","-"
"50422009","Dual Awoken Ice Mode I: Rinoa","Ice abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Ice abilities trigger 2 additional times, casts Dual Ice Apocalypse after using Ice abilities (max 2)","15 seconds","-","Awoken Ice","DUAL_AWAKE_MODE_FIRST_RINOA_ICE","-"
"50422010","Dual Awoken Ice Mode II: Rinoa","Increases the damage/healing cap by 20000, Ice abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Ice abilities trigger 1 additional time, grants [Buff Ice 10% (15s)] to the user after using Ice abilities","3/3/2/1/0 turns (Dual Shift)","-","Dual Awoken Ice Mode I: Rinoa, Awoken Ice","DUAL_AWAKE_MODE_SECOND_RINOA_ICE","-"
"50422011","Dual Awoken Ice Mode I: Laguna","Ice abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Ice abilities trigger 2 additional times, critical chance =25%/50%/75%/100% after casting 1/2/3/4+ Ice abilities","15 seconds","-","Awoken Ice","DUAL_AWAKE_MODE_FIRST_LAGUNA_ICE","-"
"50422012","Dual Awoken Ice Mode II: Laguna","Ice abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, instant cast speed for Ice abilities, causes [Imperil Ice 20% (15s)] after using Ice abilities, grants [Instant Cast 1] to the user after using Ice abilities","1 turn","-","Dual Awoken Ice Mode I: Laguna, Awoken Ice","DUAL_AWAKE_MODE_SECOND_LAGUNA_ICE","-"
"50422013","Dual Awoken Ice Mode I (Fran)","Ice and Lightning abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Ice and Lightning abilities trigger 2 additional times, casts Dual Offensive Arrow after casting two Ice or Lightning abilities","15 seconds","-","Awoken Ice","DUAL_AWAKE_MODE_FIRST_FRAN","-"
"50422014","Dual Awoken Ice Mode II (Fran)","Increases the damage/healing cap by 10000, Ice and Lightning abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Ice and Lightning abilities trigger 1 additional time, instant cast speed for Ice and Lightning abilities, casts Dual Arrow of Decline after using Ice or Lightning abilities","3/3/2/1/0 turns (Dual Shift)","-","Dual Awoken Ice Mode I (Fran), Awoken Ice","DUAL_AWAKE_MODE_SECOND_FRAN","-"
"50422015","Dual Awoken Ice Mode I (Umaro)","Ice abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Ice abilities trigger 2 additional times, cast speed x2.00 for equipped Ice abilities","15 seconds","-","Awoken Ice","DUAL_AWAKE_MODE_FIRST_UMARO_ICE","-"
"50422016","Dual Awoken Ice Mode II (Umaro)","Ice abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, instant cast speed for Ice abilities, grants [100% Critical (15s)], [Raging Yeti Mode] and [ATK +50%, DEF and RES -30% (8s)] to the user after using Ice abilities","1 turn","-","Dual Awoken Ice Mode I (Umaro), Awoken Ice","DUAL_AWAKE_MODE_SECOND_UMARO_ICE","-"
"50422017","Dual Awoken Ice Mode I (Noel)","Ice abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Ice abilities trigger 2 additional times, cast speed x2.00/x2.50/x3.00 and critical chance =50%/75%/100% for equipped Ice abilities after casting 1/2/3+ Ice abilities","15 seconds","-","Awoken Ice","DUAL_AWAKE_MODE_FIRST_NOEL_ICE","-"
"50422018","Dual Awoken Ice Mode II (Noel)","Ice abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, casts speed x9999999 for Ice abilities, causes [DEF, RES and MND -50% (25s)] after using Ice abilities if 0-3 FF13 allies are alive, grants [Prismatic Ability +30% Boost 3] to all allies after using Ice abilities if 4+ FF13 allies are alive","1 turn","-","Dual Awoken Ice Mode II (Noel), Awoken Ice","DUAL_AWAKE_MODE_SECOND_NOEL_ICE","-"
"50422019","Dual Awoken Ice Mode I (Reynn)","Ice abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Ice abilities trigger 2 additional times, cast speed x2.00/x2.50/x3.00 for equipped Ice abilities after casting 1/2/3+ Ice abilities","15 seconds","-","Awoken Ice","DUAL_AWAKE_MODE_FIRST_REYNN_ICE",""
"50422020","Dual Awoken Ice Mode II (Reynn)","Ice abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, casts speed x9999999 for Ice abilities, chases Ice abilities with Dual Nosenose Summoner (max 1)","1 turn","","Dual Awoken Ice Mode I (Reynn), Awoken Ice","DUAL_AWAKE_MODE_SECOND_REYNN_ICE",""
"50422021","Dual Awoken Ice Mode I (Ysayle II)","Ice abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Ice abilities trigger 2 additional times, cast speed x2.00 for equipped Ice abilities","15 seconds","","","DUAL_AWAKE_MODE_FIRST_YSAYLE_ICE_II",""
"50422022","Dual Awoken Ice Mode II (Ysayle II)","Ice abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, casts speed x9999999 for Ice abilities, chases Ice abilities with Dual Umbral Freeze (max 1)","-","","","DUAL_AWAKE_MODE_SECOND_YSAYLE_ICE_II",""
"50422023","","","","","","",""
"50422024","","","","","","",""
"50422025","","","","","","",""
"50422026","","","","","","",""
"50422027","","","","","","",""
"50422028","","","","","","",""
"50422029","","","","","","",""
"50423000","","","","","","",""
"50423001","Dual Awoken Sorceress's Knight Mode I (Seifer)","Dark/Fire abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Dark and Fire abilities trigger 2 additional times, critical chance =25%/50%/75%/100% for equipped Dark/Fire abilities after casting 1/2/3/4+ Dark/Fire abilities","15 seconds","-","Awoken Sorceress's Knight","DUAL_AWAKE_MODE_FIRST_CYPHER_NIGHT_WITCH","-"
"50423002","Dual Awoken Sorceress's Knight Mode II (Seifer)","Increases the damage/healing cap by 20000, Dark/Fire abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Dark and Fire abilities trigger 1 additional time, cast speed x999999 for Dark/Fire abilities, casts Dual Fire Cross after using Dark/Fire attacks, grants [Instant Cast 1] to all allies after casting Dual Fire Cross three times","3/3/2/1/0 turns (Dual Shift)","-","Dual Awoken Sorceress's Knight Mode I (Seifer), Awoken Sorceress's Knight","DUAL_AWAKE_MODE_SECOND_CYPHER_NIGHT_WITCH","-"
"50423003","Dual Awoken Sorceress's Knight Mode I (Seifer v2)","Dark/Fire abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Dark and Fire abilities trigger 2 additional times, grants [Quick Cast] to the user","15 seconds","-","Awoken Sorceress's Knight","DUAL_AWAKE_MODE_FIRST_CYPHER_II_NIGHT_WITCH","-"
"50423004","Dual Awoken Sorceress's Knight Mode II (Seifer v2)","Dark/Fire abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, cast speed x999999 for Dark/Fire abilities, casts Delusional Heart after using a Dark or Fire ability","1 turn","-","Dual Awoken Sorceress's Knight Mode I (Seifer v2), Awoken Sorceress's Knight","DUAL_AWAKE_MODE_SECOND_CYPHER_II_NIGHT_WITCH","-"
"50423005","","","","","","",""
"50423006","","","","","","",""
"50423007","","","","","","",""
"50423008","","","","","","",""
"50423009","","","","","","",""
"50424000","","","","","","",""
"50424001","Dual Awoken Invincible General Mode I (Celes - Ice)","Ice abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Ice abilities trigger 2 additional times, cast speed x2.00/x2.50/x3.00 and critical chance =50%/75%/100% for equipped Ice abilities after casting 1/2/3+ Ice abilities","15 seconds","-","Awoken Invincible General","DUAL_AWAKE_MODE_FIRST_CELES_ICE_WIN_ALL_GENERAL","-"
"50424002","Dual Awoken Invincible General Mode II (Celes - Ice)","Ice abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, instant cast speed for Ice abilities, grants [Quick Cast 2] to all allies after using Ice abilities, grants [Instant ATB 1] to the user after using Ice abilities","1 turn","-","Dual Awoken Invincible General Mode I (Celes - Ice), Awoken Invincible General","DUAL_AWAKE_MODE_SECOND_CELES_ICE_WIN_ALL_GENERAL","-"
"50424003","Dual Awoken Invincible General Mode I (Celes)","Ice/Holy abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Ice and Holy abilities trigger 2 additional times, cast speed x2.00 for equipped Ice/Holy abilities","15 seconds","-","Awoken Invincible General","DUAL_AWAKE_MODE_FIRST_CELES_WIN_ALL_GENERAL",""
"50424004","Dual Awoken Invincible General Mode II (Celes)","Ice/Holy abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, instant cast speed for Ice/Holy abilities, casts Dual Morale of the Generals after using Ice/Holy ability","1 turn","-","Dual Awoken Invincible General Mode I (Celes), Awoken Invincible General","DUAL_AWAKE_MODE_SECOND_CELES_WIN_ALL_GENERAL",""
"50424005","","","","","","",""
"50424006","","","","","","",""
"50424007","","","","","","",""
"50424008","","","","","","",""
"50424009","","","","","","",""
"50438000","","","","","","",""
"50438001","Dual Awoken Monk Mode I (Tifa)","Monk abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Monk abilities trigger 2 additional times, cast speed x2.00 for Monk abilities, critical chance =50%/75%/100% for equipped Monk abilities after casting 1/2/3+ Monk abilities","15 seconds","-","Awoken Monk","DUAL_AWAKE_MODE_FIRST_TIFA_MONK","-"
"50438002","Dual Awoken Monk Mode II (Tifa)","Increases the damage/healing cap by 20000, Monk abilities trigger 1 additional time, cast speed x2.00 for Monk abilities, critical chance =100%, casts Dual Zangan Blow when removed","3/3/2/1/0 turns (Dual Shift)","-","Dual Awoken Monk Mode I (Tifa), Awoken Monk","DUAL_AWAKE_MODE_SECOND_TIFA_MONK","-"
"50438003","Dual Awoken Monk Mode I (Zell)","Monk abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Monk abilities trigger 2 additional times, cast speed x2.00/x2.50/x3.00 for equipped Monk abilities after casting 1/2/3+ Monk abilities, casts Dual Heat Punch after casting three equipped Monk abilities (max 1)","15 seconds","-","Awoken Monk","DUAL_AWAKE_MODE_FIRST_ZELL_MONK","-"
"50438004","Dual Awoken Monk Mode II (Zell)","Increases the damage/healing cap by 20000, Monk abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Monk abilities trigger 1 additional time, critical chance =100%, instant cast speed for Monk abilities","3/3/2/1/0 turns (Dual Shift)","-","Dual Awoken Monk Mode I (Zell), Awoken Monk","DUAL_AWAKE_MODE_SECOND_ZELL_MONK","-"
"50438005","Dual Awoken Monk Mode I (Master)","Monk abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Monk abilities trigger 2 additional times, cast speed x2.00 for equipped Monk abilities","15 seconds","-","Awoken Monk","DUAL_AWAKE_MODE_FIRST_SUPER_MONK_MONK","-"
"50438006","Dual Awoken Monk Mode II (Master)","Increases the damage/healing cap by 20000, Monk abilities trigger 1 additional time, instant cast speed, 30% additional critical damage","3/3/2/1/0 turns (Dual Shift)","-","Dual Awoken Monk Mode I (Master), Awoken Monk","DUAL_AWAKE_MODE_SECOND_SUPER_MONK_MONK","-"
"50438007","Dual Awoken Monk Mode I (Josef)","Monk abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Monk abilities trigger 1 additional time, cast speed x2.00 for equipped Monk abilities, causes [Imperil Ice 10% (5s)] after using equipped Monk abilities, grants [50% Damage Reduction Barrier 1] to all allies after casting two equipped Monk abilities","15 seconds","-","Awoken Monk","DUAL_AWAKE_MODE_FIRST_JOSEF_MONK","-"
"50438008","Dual Awoken Monk Mode II (Josef)","Monk abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Monk abilities trigger 1 additional time, grants [Dual Guardian Stance 60% Critical (15s)]/[Dual Guardian Stance 80% Critical (15s)]/[Dual Guardian Stance 100% Critical (15s)] to all allies after using Monk abilities, grants [Critical Damage +50% 1] to all allies after using Monk abilities","3/3/2/1/0 turns (Dual Shift)","-","Dual Awoken Monk Mode I (Josef), Awoken Monk","DUAL_AWAKE_MODE_SECOND_JOSEF_MONK","-"
"50438009","Dual Awoken Monk Mode I (Yang)","Monk abilities deal 5/10/15/20/30% more damage at ability rank 1/2/3/4/5, Monk abilities trigger 2 additional times, cast speed x1.50/x2.00/x2.50/x3.00 and 5%/10%/15%/20% additional critical damage for equipped Monk abilities after casting 1/2/3/4+ Monk abilities","15 seconds","-","Awoken Monk","DUAL_AWAKE_MODE_FIRST_YANG_MONK","-"
