"Realm Core Core Core Core Core Core Core Core Core Core Core Core Core Core","Character Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro","Img ","Name HP +100 HP +200 HP +300 HP +400 HP +1000 HP +100 HP +100 HP +100 HP +100 HP +200 HP +200 HP +200 HP +200 HP +400","Effect HP +100 HP +200 HP +300 HP +400 HP +1000 HP +100 HP +100 HP +100 HP +100 HP +200 HP +200 HP +200 HP +200 HP +400","Mote 1 Required Spirit (6★) Spirit (6★) Spirit (6★) Spirit (6★) Spirit (6★) Spirit (7★) Spirit (7★) Spirit (7★) Spirit (7★) Spirit (7★) Spirit (7★) Spirit (7★) Spirit (7★) Spirit (7★)","5 7 10 13 15 1 1 1 1 2 2 2 2 4","Mote 2 Required Dexterity (6★) Dexterity (6★) Dexterity (6★) Dexterity (6★) Dexterity (6★) Dexterity (7★) Dexterity (7★) Dexterity (7★) Dexterity (7★) Dexterity (7★) Dexterity (7★) Dexterity (7★) Dexterity (7★) Dexterity (7★)","5 7 10 13 15 1 1 1 1 2 2 2 2 4","Mote 3 Required Vitality (6★) Vitality (6★) Vitality (6★) Vitality (6★) Vitality (6★) Vitality (7★) Vitality (7★) Vitality (7★) Vitality (7★) Vitality (7★) Vitality (7★) Vitality (7★) Vitality (7★) Vitality (7★)","5 7 10 13 15 1 1 1 1 2 2 2 2 4","Mote 4 Required ","","Hero Mote Required ",""
"Beyond","Lann","","","Fire ability dam. +6%","Spirit (6★)","14","Dexterity (6★)","14","Vitality (6★)","14","","","",""
"Beyond","Lann","","HP +1000","HP +1000","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"Beyond","Lann","","","ATK +140","Spirit (6★)","28","Dexterity (6★)","28","Vitality (6★)","28","","","",""
"Beyond","Lann","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"Beyond","Lann","","Weakness Damage +4%","Increases damage dealt by 4% when exploiting elemental weakness","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"Beyond","Lann","","","Core/Beyond Realm Damage Boost","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"Beyond","Lann","","Anti-Damage 4%","Reduces physical or magical damage taken by 4%","Spirit (6★)","15","Dexterity (6★)","15","Vitality (6★)","15","","","",""
"Beyond","Lann","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"Beyond","Enna Kros","","DEF +10","DEF +10","Dexterity (6★)","14","Vitality (6★)","7","","","","","",""
"Beyond","Enna Kros","","DEF +10","DEF +10","Dexterity (6★)","10","Vitality (6★)","5","","","","","",""
"Beyond","Enna Kros","","DEF +10","DEF +10","Dexterity (6★)","10","Vitality (6★)","5","","","","","",""
"Beyond","Enna Kros","","DEF +10","DEF +10","Dexterity (6★)","4","Vitality (6★)","2","","","","","",""
"Beyond","Enna Kros","","MAG +10","MAG +10","Dexterity (6★)","3","","","","","","","",""
"Beyond","Enna Kros","","MAG +10","MAG +10","Dexterity (6★)","20","","","","","","","",""
"Beyond","Enna Kros","","MAG +10","MAG +10","Dexterity (6★)","9","","","","","","","",""
"Beyond","Enna Kros","","MAG +10","MAG +10","Dexterity (6★)","7","","","","","","","",""
"Beyond","Enna Kros","","MAG +10","MAG +10","Dexterity (6★)","5","","","","","","","",""
"Beyond","Enna Kros","","MAG +10","MAG +10","Dexterity (6★)","3","","","","","","","",""
"Beyond","Enna Kros","","MAG +10","MAG +10","Dexterity (6★)","9","","","","","","","",""
"Beyond","Enna Kros","","MAG +10","MAG +10","Dexterity (6★)","7","","","","","","","",""
"Beyond","Enna Kros","","MAG +10","MAG +10","Dexterity (6★)","3","","","","","","","",""
"Beyond","Enna Kros","","MAG +10","MAG +10","Dexterity (6★)","14","","","","","","","",""
"Beyond","Enna Kros","","RES +10","RES +10","Spirit (6★)","14","Dexterity (6★)","7","","","","","",""
"Beyond","Enna Kros","","RES +10","RES +10","Spirit (6★)","10","Dexterity (6★)","5","","","","","",""
"Beyond","Enna Kros","","RES +10","RES +10","Spirit (6★)","6","Dexterity (6★)","3","","","","","",""
"Beyond","Enna Kros","","RES +10","RES +10","Spirit (6★)","6","Dexterity (6★)","3","","","","","",""
"Beyond","Enna Kros","","RES +10","RES +10","Spirit (6★)","3","Dexterity (6★)","1","","","","","",""
"Beyond","Enna Kros","","HP +100","HP +100","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"Beyond","Enna Kros","","HP +100","HP +100","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"Beyond","Enna Kros","","HP +100","HP +100","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"Beyond","Enna Kros","","HP +100","HP +100","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"Beyond","Enna Kros","","HP +100","HP +100","Spirit (6★)","2","Dexterity (6★)","2","Vitality (6★)","2","","","",""
"Beyond","Enna Kros","","HP +100","HP +100","Spirit (6★)","1","Dexterity (6★)","1","Vitality (6★)","1","","","",""
"Beyond","Enna Kros","","HP +200","HP +200","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Beyond","Enna Kros","","HP +300","HP +300","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Beyond","Enna Kros","","","Earth dam. +6%","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"Beyond","Enna Kros","","HP +400","HP +400","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Beyond","Enna Kros","","SPD +10","SPD +10","Spirit (6★)","10","Vitality (6★)","5","","","","","",""
"Beyond","Enna Kros","","Core/Beyond Bond","Increases ATK, DEF, MAG, RES and MND by 2/4/6/8/10% if there are 1/2/3/4/5 Core/Beyond characters in the party","Spirit (6★)","16","Dexterity (6★)","16","Vitality (6★)","16","","","",""
"Beyond","Enna Kros","","Cast Speed +8%","Cast speed +8%","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Beyond","Enna Kros","","HP +1000","HP +1000","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"Beyond","Enna Kros","","","Earth ability dam. +6%","Spirit (6★)","14","Dexterity (6★)","14","Vitality (6★)","14","","","",""
"Beyond","Enna Kros","","","MAG +130","Spirit (6★)","26","Dexterity (6★)","26","Vitality (6★)","26","","","",""
"Beyond","Enna Kros","","The World's Rules","Hero Ability","Spirit (6★)","30","Dexterity (6★)","30","Vitality (6★)","30","Record Sapphire","100","",""
"Beyond","Enna Kros","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"Beyond","Enna Kros","","Weakness Damage +4%","Increases damage dealt by 4% when exploiting elemental weakness","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"Beyond","Enna Kros","","","Core/Beyond Realm Damage Boost","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"Beyond","Enna Kros","","Anti-Damage 4%","Reduces physical or magical damage taken by 4%","Spirit (6★)","15","Dexterity (6★)","15","Vitality (6★)","15","","","",""
"Beyond","Enna Kros","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"Beyond","Enna Kros","","","Earth Harmony - Magic","Spirit (6★)","25","Dexterity (6★)","25","Vitality (6★)","25","","","",""
"Beyond","Tama","","DEF +10","DEF +10","Dexterity (6★)","3","Vitality (6★)","1","","","","","",""
"Beyond","Tama","","DEF +10","DEF +10","Dexterity (6★)","6","Vitality (6★)","3","","","","","",""
"Beyond","Tama","","RES +10","RES +10","Spirit (6★)","4","Dexterity (6★)","2","","","","","",""
"Beyond","Tama","","RES +10","RES +10","Spirit (6★)","10","Dexterity (6★)","5","","","","","",""
"Beyond","Tama","","MND +10","MND +10","Spirit (6★)","20","","","","","","","",""
"Beyond","Tama","","MND +10","MND +10","Spirit (6★)","11","","","","","","","",""
"Beyond","Tama","","MND +10","MND +10","Spirit (6★)","14","","","","","","","",""
"Beyond","Tama","","MND +10","MND +10","Spirit (6★)","11","","","","","","","",""
"Beyond","Tama","","MND +10","MND +10","Spirit (6★)","9","","","","","","","",""
"Beyond","Tama","","MND +10","MND +10","Spirit (6★)","7","","","","","","","",""
"Beyond","Tama","","MND +10","MND +10","Spirit (6★)","5","","","","","","","",""
"Beyond","Tama","","MND +10","MND +10","Spirit (6★)","5","","","","","","","",""
"Beyond","Tama","","MND +10","MND +10","Spirit (6★)","3","","","","","","","",""
"Beyond","Tama","","MND +10","MND +10","Spirit (6★)","3","","","","","","","",""
"Beyond","Tama","","HP +100","HP +100","Spirit (6★)","7","Dexterity (6★)","5","Vitality (6★)","3","","","",""
"Beyond","Tama","","HP +100","HP +100","Spirit (6★)","8","Dexterity (6★)","6","Vitality (6★)","4","","","",""
"Beyond","Tama","","HP +100","HP +100","Spirit (6★)","9","Dexterity (6★)","7","Vitality (6★)","5","","","",""
"Beyond","Tama","","HP +100","HP +100","Spirit (6★)","3","Dexterity (6★)","2","Vitality (6★)","1","","","",""
"Beyond","Tama","","HP +100","HP +100","Spirit (6★)","4","Dexterity (6★)","3","Vitality (6★)","2","","","",""
"Beyond","Tama","","HP +100","HP +100","Spirit (6★)","6","Dexterity (6★)","4","Vitality (6★)","2","","","",""
"Beyond","Tama","","HP +100","HP +100","Spirit (6★)","3","Dexterity (6★)","2","Vitality (6★)","1","","","",""
"Beyond","Tama","","HP +100","HP +100","Spirit (6★)","7","Dexterity (6★)","5","Vitality (6★)","3","","","",""
"Beyond","Tama","","HP +100","HP +100","Spirit (6★)","9","Dexterity (6★)","7","Vitality (6★)","5","","","",""
"Beyond","Tama","","HP +100","HP +100","Spirit (6★)","1","Dexterity (6★)","1","Vitality (6★)","1","","","",""
"Beyond","Tama","","HP +100","HP +100","Spirit (6★)","1","Dexterity (6★)","1","Vitality (6★)","1","","","",""
"Beyond","Tama","","HP +200","HP +200","Spirit (6★)","10","Dexterity (6★)","9","Vitality (6★)","5","","","",""
"Beyond","Tama","","HP +300","HP +300","Spirit (6★)","10","Dexterity (6★)","9","Vitality (6★)","5","","","",""
"Beyond","Tama","","WHT Healing +6%","WHT actions restore 6% more HP","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"Beyond","Tama","","HP +400","HP +400","Spirit (6★)","11","Dexterity (6★)","10","Vitality (6★)","6","","","",""
"Beyond","Tama","","SPD +10","SPD +10","Spirit (6★)","3","Vitality (6★)","1","","","","","",""
"Beyond","Tama","","White Magic Damage +6%","White Magic abilities deal 6% more damage","Spirit (6★)","14","Dexterity (6★)","14","Vitality (6★)","14","","","",""
"Beyond","Tama","","Core/Beyond Bond","Increases ATK, DEF, MAG, RES and MND by 2/4/6/8/10% if there are 1/2/3/4/5 Core/Beyond characters in the party","Spirit (6★)","16","Dexterity (6★)","16","Vitality (6★)","16","","","",""
"Beyond","Tama","","Cast Speed +8%","Cast speed +8%","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Beyond","Tama","","HP +1000","HP +1000","Spirit (6★)","14","Dexterity (6★)","10","Vitality (6★)","6","","","",""
"Beyond","Tama","","","MND +140","Spirit (6★)","28","Dexterity (6★)","28","Vitality (6★)","28","","","",""
"Beyond","Tama","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"Beyond","Tama","","Weakness Damage +4%","Increases damage dealt by 4% when exploiting elemental weakness","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"Beyond","Tama","","WHT Healing +6%","WHT actions restore 6% more HP","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"Beyond","Tama","","Anti-Damage 4%","Reduces physical or magical damage taken by 4%","Spirit (6★)","15","Dexterity (6★)","15","Vitality (6★)","15","","","",""
"Beyond","Tama","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"Beyond","Serafie","","DEF +10","DEF +10","Dexterity (6★)","14","Vitality (6★)","7","","","","","",""
"Beyond","Serafie","","DEF +10","DEF +10","Dexterity (6★)","10","Vitality (6★)","5","","","","","",""
"Beyond","Serafie","","DEF +10","DEF +10","Dexterity (6★)","10","Vitality (6★)","5","","","","","",""
"Beyond","Serafie","","DEF +10","DEF +10","Dexterity (6★)","4","Vitality (6★)","2","","","","","",""
"Beyond","Serafie","","MAG +10","MAG +10","Dexterity (6★)","3","","","","","","","",""
"Beyond","Serafie","","MAG +10","MAG +10","Dexterity (6★)","20","","","","","","","",""
"Beyond","Serafie","","MAG +10","MAG +10","Dexterity (6★)","9","","","","","","","",""
"Beyond","Serafie","","MAG +10","MAG +10","Dexterity (6★)","7","","","","","","","",""
"Beyond","Serafie","","MAG +10","MAG +10","Dexterity (6★)","5","","","","","","","",""
"Beyond","Serafie","","MAG +10","MAG +10","Dexterity (6★)","3","","","","","","","",""
"Beyond","Serafie","","MAG +10","MAG +10","Dexterity (6★)","9","","","","","","","",""
"Beyond","Serafie","","MAG +10","MAG +10","Dexterity (6★)","7","","","","","","","",""
"Beyond","Serafie","","MAG +10","MAG +10","Dexterity (6★)","3","","","","","","","",""
"Beyond","Serafie","","MAG +10","MAG +10","Dexterity (6★)","14","","","","","","","",""
"Beyond","Serafie","","RES +10","RES +10","Spirit (6★)","14","Dexterity (6★)","7","","","","","",""
"Beyond","Serafie","","RES +10","RES +10","Spirit (6★)","10","Dexterity (6★)","5","","","","","",""
"Beyond","Serafie","","RES +10","RES +10","Spirit (6★)","6","Dexterity (6★)","3","","","","","",""
"Beyond","Serafie","","RES +10","RES +10","Spirit (6★)","6","Dexterity (6★)","3","","","","","",""
"Beyond","Serafie","","RES +10","RES +10","Spirit (6★)","3","Dexterity (6★)","1","","","","","",""
"Beyond","Serafie","","HP +100","HP +100","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"Beyond","Serafie","","HP +100","HP +100","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"Beyond","Serafie","","HP +100","HP +100","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"Beyond","Serafie","","HP +100","HP +100","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"Beyond","Serafie","","HP +100","HP +100","Spirit (6★)","2","Dexterity (6★)","2","Vitality (6★)","2","","","",""
"Beyond","Serafie","","HP +100","HP +100","Spirit (6★)","1","Dexterity (6★)","1","Vitality (6★)","1","","","",""
"Beyond","Serafie","","HP +200","HP +200","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Beyond","Serafie","","HP +300","HP +300","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Beyond","Serafie","","","Wind dam. +6%","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"Beyond","Serafie","","HP +400","HP +400","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Beyond","Serafie","","SPD +10","SPD +10","Spirit (6★)","10","Vitality (6★)","5","","","","","",""
"Beyond","Serafie","","Core/Beyond Bond","Increases ATK, DEF, MAG, RES and MND by 2/4/6/8/10% if there are 1/2/3/4/5 Core/Beyond characters in the party","Spirit (6★)","16","Dexterity (6★)","16","Vitality (6★)","16","","","",""
"Beyond","Serafie","","Cast Speed +8%","Cast speed +8%","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Beyond","Serafie","","HP +1000","HP +1000","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"Beyond","Serafie","","","Wind ability dam. +6%","Spirit (6★)","14","Dexterity (6★)","14","Vitality (6★)","14","","","",""
"Beyond","Serafie","","","MAG +160","Spirit (6★)","32","Dexterity (6★)","32","Vitality (6★)","32","","","",""
"Beyond","Serafie","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"Beyond","Serafie","","Wind Rhapsody","Hero Ability","Spirit (6★)","30","Dexterity (6★)","30","Vitality (6★)","30","Record Sapphire","100","",""
"Beyond","Serafie","","Weakness Damage +4%","Increases damage dealt by 4% when exploiting elemental weakness","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"Beyond","Serafie","","","Core/Beyond Realm Damage Boost","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"Beyond","Serafie","","Anti-Damage 4%","Reduces physical or magical damage taken by 4%","Spirit (6★)","15","Dexterity (6★)","15","Vitality (6★)","15","","","",""
"Beyond","Serafie","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"Beyond","Serafie","","","Wind Harmony - Magic","Spirit (6★)","25","Dexterity (6★)","25","Vitality (6★)","25","","","",""
"Beyond","Aemo","","DEF +10","DEF +10","Dexterity (6★)","3","Vitality (6★)","1","","","","","",""
"Beyond","Aemo","","DEF +10","DEF +10","Dexterity (6★)","6","Vitality (6★)","3","","","","","",""
"Beyond","Aemo","","RES +10","RES +10","Spirit (6★)","4","Dexterity (6★)","2","","","","","",""
"Beyond","Aemo","","RES +10","RES +10","Spirit (6★)","10","Dexterity (6★)","5","","","","","",""
"Beyond","Aemo","","MND +10","MND +10","Spirit (6★)","20","","","","","","","",""
"Beyond","Aemo","","MND +10","MND +10","Spirit (6★)","11","","","","","","","",""
"Beyond","Aemo","","MND +10","MND +10","Spirit (6★)","14","","","","","","","",""
"Beyond","Aemo","","MND +10","MND +10","Spirit (6★)","11","","","","","","","",""
"Beyond","Aemo","","MND +10","MND +10","Spirit (6★)","9","","","","","","","",""
"Beyond","Aemo","","MND +10","MND +10","Spirit (6★)","7","","","","","","","",""
"Beyond","Aemo","","MND +10","MND +10","Spirit (6★)","5","","","","","","","",""
"Beyond","Aemo","","MND +10","MND +10","Spirit (6★)","5","","","","","","","",""
"Beyond","Aemo","","MND +10","MND +10","Spirit (6★)","3","","","","","","","",""
"Beyond","Aemo","","MND +10","MND +10","Spirit (6★)","3","","","","","","","",""
"Beyond","Aemo","","HP +100","HP +100","Spirit (6★)","7","Dexterity (6★)","5","Vitality (6★)","3","","","",""
"Beyond","Aemo","","HP +100","HP +100","Spirit (6★)","8","Dexterity (6★)","6","Vitality (6★)","4","","","",""
"Beyond","Aemo","","HP +100","HP +100","Spirit (6★)","9","Dexterity (6★)","7","Vitality (6★)","5","","","",""
"Beyond","Aemo","","HP +100","HP +100","Spirit (6★)","3","Dexterity (6★)","2","Vitality (6★)","1","","","",""
"Beyond","Aemo","","HP +100","HP +100","Spirit (6★)","4","Dexterity (6★)","3","Vitality (6★)","2","","","",""
"Beyond","Aemo","","HP +100","HP +100","Spirit (6★)","6","Dexterity (6★)","4","Vitality (6★)","2","","","",""
"Beyond","Aemo","","HP +100","HP +100","Spirit (6★)","3","Dexterity (6★)","2","Vitality (6★)","1","","","",""
"Beyond","Aemo","","HP +100","HP +100","Spirit (6★)","7","Dexterity (6★)","5","Vitality (6★)","3","","","",""
"Beyond","Aemo","","HP +100","HP +100","Spirit (6★)","9","Dexterity (6★)","7","Vitality (6★)","5","","","",""
"Beyond","Aemo","","HP +100","HP +100","Spirit (6★)","1","Dexterity (6★)","1","Vitality (6★)","1","","","",""
"Beyond","Aemo","","HP +100","HP +100","Spirit (6★)","1","Dexterity (6★)","1","Vitality (6★)","1","","","",""
"Beyond","Aemo","","HP +200","HP +200","Spirit (6★)","10","Dexterity (6★)","9","Vitality (6★)","5","","","",""
"Beyond","Aemo","","HP +300","HP +300","Spirit (6★)","10","Dexterity (6★)","9","Vitality (6★)","5","","","",""
"Beyond","Aemo","","WHT Healing +6%","WHT actions restore 6% more HP","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"Beyond","Aemo","","HP +400","HP +400","Spirit (6★)","11","Dexterity (6★)","10","Vitality (6★)","6","","","",""
"Beyond","Aemo","","SPD +10","SPD +10","Spirit (6★)","3","Vitality (6★)","1","","","","","",""
"Beyond","Aemo","","White Magic Damage +6%","White Magic abilities deal 6% more damage","Spirit (6★)","14","Dexterity (6★)","14","Vitality (6★)","14","","","",""
"Beyond","Aemo","","Core/Beyond Bond","Increases ATK, DEF, MAG, RES and MND by 2/4/6/8/10% if there are 1/2/3/4/5 Core/Beyond characters in the party","Spirit (6★)","16","Dexterity (6★)","16","Vitality (6★)","16","","","",""
