Realm,Character,Img,Sphere,S. Lv 1,S. Lv 2,S. Lv 3,S. Lv 4,S. Lv 5,Requisites,Mote 1 Required,,,,,,Mote 2 Required,,,,,,Mote 3 Required,,,,,,Mote 4 Required,,,,,
FFT,Alma,,White Mage,MND +1,HP +40,MAG +1,MND +2,WHT heals +3%,-,Spirit (3★),4,7,10,13,16,Wisdom (3★),1,3,5,7,9,,,,,,,,,,,,
FFT,Alma,,Black Mage,MAG +1,HP +40,MND +1,MAG +2,MND +2,-,Spirit (3★),1,3,5,7,9,Wisdom (3★),4,7,10,13,16,,,,,,,,,,,,
FFT,Alma,,Bard,MAG +1,MND +1,MAG +1,HP +60,MAG +2,-,Spirit (3★),2,4,6,8,10,Dexterity (3★),2,4,6,8,10,Wisdom (3★),1,2,3,4,5,,,,,,
FFT,Alma,,Devout,MND +3,HP +100,MAG +3,MND +6,WHT heals +6%,White Mage,Spirit (4★),4,7,10,13,16,Wisdom (4★),1,3,5,7,9,,,,,,,,,,,,
FFT,Alma,,Sage,MND +3,MAG +3,MND +6,HP +130,Silence Imm. (minor),"White Mage, Black Mage",Spirit (4★),2,4,6,8,10,Vitality (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
FFT,Alma,,Summoner,MND +3,MAG +3,HP +120,MAG +6,SUM dam. +3%,"Black Mage, Bard",Spirit (4★),2,4,6,8,10,Dexterity (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
FFT,Orran,,Black Mage,RES +1,HP +40,RES +1,RES +1,MND +2,-,Spirit (3★),1,3,5,7,9,Wisdom (3★),4,7,10,13,16,,,,,,,,,,,,
FFT,Orran,,White Mage,MND +1,HP +40,RES +1,MND +2,WHT heals +3%,-,Spirit (3★),4,7,10,13,16,Wisdom (3★),1,3,5,7,9,,,,,,,,,,,,
FFT,Orran,,Bard,DEF +1,MND +1,RES +1,HP +55,MND +2,-,Spirit (3★),2,4,6,8,10,Dexterity (3★),2,4,6,8,10,Wisdom (3★),1,2,3,4,5,,,,,,
FFT,Orran,,Time Mage,DEF +2,RES +2,HP +120,RES +5,MND +6,Black Mage,Spirit (4★),2,4,6,8,10,Dexterity (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
FFT,Orran,,Sage,MND +3,RES +3,MND +6,RES +5,Silence Imm. (minor),"Black Mage, White Mage",Spirit (4★),2,4,6,8,10,Vitality (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
FFT,Orran,,Devout,MND +3,HP +100,RES +3,MND +6,WHT heals +6%,"White Mage, Bard",Spirit (4★),4,7,10,13,16,Wisdom (4★),1,3,5,7,9,,,,,,,,,,,,
FFT,Orran,,Allegro con Moto,Bard 5★ -> 6★,Allegro con Moto x1,WHT heals +3%,-,-,Bard (5★) x1,Bard (5★),4,10,15,,,,,,,,,,,,,,,,,,,,
Type-0,Ace,,Black Mage,MAG +1,HP +40,RES +1,MAG +2,BLK dam. +3%,-,Spirit (3★),1,3,5,7,9,Wisdom (3★),4,7,10,13,16,,,,,,,,,,,,
Type-0,Ace,,Red Mage,MND +1,RES +1,MAG +1,HP +60,MAG +2,-,Spirit (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Wisdom (3★),2,4,6,8,10,,,,,,
Type-0,Ace,,White Mage,MND +1,HP +40,RES +1,RES +1,MND +2,-,Spirit (3★),4,7,10,13,16,Wisdom (3★),1,3,5,7,9,,,,,,,,,,,,
Type-0,Ace,,Magus,MAG +3,HP +100,RES +3,MAG +6,BLK dam. +6%,Black Mage,Spirit (4★),1,3,5,7,9,Wisdom (4★),4,7,10,13,16,,,,,,,,,,,,
Type-0,Ace,,Time Mage,MAG +3,Fire dam. +3%,HP +120,MAG +5,Fire dam. +6%,"Black Mage, Red Mage",Spirit (4★),2,4,6,8,10,Dexterity (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
Type-0,Ace,,Illusionist,MND +3,RES +3,RES +3,HP +130,MAG +6,"Red Mage, White Mage",Spirit (4★),2,4,6,8,10,Dexterity (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
Type-0,Deuce,,White Mage,MND +1,HP +40,RES +1,MND +2,WHT heals +3%,-,Spirit (3★),4,7,10,13,16,Wisdom (3★),1,3,5,7,9,,,,,,,,,,,,
Type-0,Deuce,,Red Mage,MND +1,MAG +1,MAG +1,HP +60,MND +2,-,Spirit (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Wisdom (3★),2,4,6,8,10,,,,,,
Type-0,Deuce,,Bard,RES +1,MND +1,RES +1,HP +55,MND +2,-,Spirit (3★),2,4,6,8,10,Dexterity (3★),2,4,6,8,10,Wisdom (3★),1,2,3,4,5,,,,,,
Type-0,Deuce,,Devout,MND +3,HP +100,RES +3,MND +6,WHT heals +6%,White Mage,Spirit (4★),4,7,10,13,16,Wisdom (4★),1,3,5,7,9,,,,,,,,,,,,
Type-0,Deuce,,Sage,HP +100,MAG +3,MND +6,MAG +6,Silence Imm. (minor),"White Mage, Red Mage",Spirit (4★),2,4,6,8,10,Vitality (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
Type-0,Deuce,,Time Mage,RES +2,RES +2,HP +120,MAG +5,MND +6,"Red Mage, Bard",Spirit (4★),2,4,6,8,10,Dexterity (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
Type-0,Deuce,,Allegro con Moto,Bard 5★ -> 6★,Allegro con Moto x1,WHT heals +3%,-,-,Bard (5★) x1,Bard (5★),4,10,15,,,,,,,,,,,,,,,,,,,,
Type-0,Nine,,Warrior,ATK +1,HP +70,DEF +1,ATK +1,ATK +2,-,Vitality (3★),2,4,6,8,10,Bravery (3★),3,6,9,12,15,,,,,,,,,,,,
Type-0,Nine,,Knight,DEF +1,ATK +1,HP +100,DEF +1,DEF +2,-,Vitality (3★),3,6,9,12,15,Bravery (3★),2,4,6,8,10,,,,,,,,,,,,
Type-0,Nine,,Ranger,DEF +1,DEF +1,ATK +1,HP +60,ATK +2,-,Dexterity (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Bravery (3★),2,4,6,8,10,,,,,,
Type-0,Nine,,Berserker,ATK +2,ATK +2,ATK +3,ATK +3,ATK +5,Warrior,Vitality (4★),5,10,15,20,25,,,,,,,,,,,,,,,,,,
Type-0,Nine,,Dragoon,Spear dam. +3%,DEF +4,HP +220,ATK +5,Dragoon dam. +6%,"Warrior, Knight",Dexterity (4★),2,4,6,8,10,Vitality (4★),2,4,6,8,10,Bravery (4★),1,2,3,4,5,,,,,,
Type-0,Nine,,Viking,ATK +2,DEF +3,ATK +3,ATK +4,HP +230,"Knight, Ranger",Vitality (4★),3,7,10,13,16,Bravery (4★),2,3,5,7,9,,,,,,,,,,,,
Type-0,Nine,,Sky High,Dragoon 5★ -> 6★,Sky High x1,Dragoon dam. +3%,-,-,Dragoon (5★) x1,Dragoon (5★),4,10,15,,,,,,,,,,,,,,,,,,,,
Type-0,Machina,,Warrior,ATK +1,HP +70,DEF +1,ATK +1,ATK +2,-,Vitality (3★),2,4,6,8,10,Bravery (3★),3,6,9,12,15,,,,,,,,,,,,
Type-0,Machina,,Knight,DEF +1,ATK +1,HP +100,DEF +1,DEF +2,-,Vitality (3★),3,6,9,12,15,Bravery (3★),2,4,6,8,10,,,,,,,,,,,,
Type-0,Machina,,Red Mage,ATK +1,DEF +1,ATK +1,HP +60,ATK +2,-,Spirit (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Wisdom (3★),2,4,6,8,10,,,,,,
Type-0,Machina,,Gladiator,ATK +3,DEF +3,HP +200,ATK +4,ATK +6,Warrior,Dexterity (4★),1,2,3,4,5,Vitality (4★),2,4,6,8,10,Bravery (4★),2,4,6,8,10,,,,,,
Type-0,Machina,,Paladin,DEF +3,DEF +3,DEF +4,HP +250,ATK +6,"Warrior, Knight",Spirit (4★),1,2,3,4,5,Vitality (4★),2,4,6,8,10,Bravery (4★),2,4,6,8,10,,,,,,
Type-0,Machina,,Spellblade,ATK +3,Spellblade dam. +3%,HP +170,ATK +6,Spellblade dam. +6%,"Knight, Red Mage",Dexterity (4★),2,4,6,8,10,Vitality (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
Type-0,Machina,,Snowspell Strike,Spellblade 5★ -> 6★,Snowspell Strike x1,Spellblade dam. +3%,-,-,Spellblade (5★) x1,Spellblade (5★),4,10,15,,,,,,,,,,,,,,,,,,,,
Type-0,Rem,,Black Mage,RES +1,HP +40,RES +1,MAG +1,MAG +2,-,Spirit (3★),1,3,5,7,9,Wisdom (3★),4,7,10,13,16,,,,,,,,,,,,
Type-0,Rem,,White Mage,MND +1,HP +40,RES +1,MND +1,WHT dam. +3%,-,Spirit (3★),4,7,10,13,16,Wisdom (3★),1,3,5,7,9,,,,,,,,,,,,
Type-0,Rem,,Red Mage,MND +1,MND +1,MND +1,HP +60,MND +2,-,Spirit (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Wisdom (3★),2,4,6,8,10,,,,,,
Type-0,Rem,,Summoner,MAG +3,HP +100,MND +3,MAG +6,Silence Imm. (minor),Black Mage,Spirit (4★),2,4,6,8,10,Dexterity (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
Type-0,Rem,,Sage,MND +3,MND +3,HP +150,RES +5,MND +6,"Black Mage, White Mage",Spirit (4★),2,4,6,8,10,Vitality (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
Type-0,Rem,,Devout,WHT heals +3%,HP +100,RES +3,MND +5,WHT dam. +6%,"White Mage, Red Mage",Spirit (4★),4,7,10,13,16,Wisdom (4★),1,3,5,7,9,,,,,,,,,,,,
Type-0,Queen,,Warrior,ATK +1,HP +70,DEF +1,ATK +1,ATK +2,-,Vitality (3★),2,4,6,8,10,Bravery (3★),3,6,9,12,15,,,,,,,,,,,,
Type-0,Queen,,Knight,DEF +1,ATK +1,HP +100,DEF +1,Sword dam. +3%,-,Vitality (3★),3,6,9,12,15,Bravery (3★),2,4,6,8,10,,,,,,,,,,,,
Type-0,Queen,,Red Mage,ATK +1,DEF +1,ATK +1,HP +60,DEF +2,-,Spirit (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Wisdom (3★),2,4,6,8,10,,,,,,
Type-0,Queen,,Gladiator,ATK +3,DEF +3,HP +200,ATK +4,ATK +5,Warrior,Dexterity (4★),1,2,3,4,5,Vitality (4★),2,4,6,8,10,Bravery (4★),2,4,6,8,10,,,,,,
Type-0,Queen,,Paladin,DEF +3,ATK +3,DEF +4,HP +250,DEF +6,"Warrior, Knight",Spirit (4★),1,2,3,4,5,Vitality (4★),2,4,6,8,10,Bravery (4★),2,4,6,8,10,,,,,,
Type-0,Queen,,Spellblade,ATK +3,DEF +3,HP +170,ATK +6,Spellblade dam. +6%,"Knight, Red Mage",Dexterity (4★),2,4,6,8,10,Vitality (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
Type-0,Queen,,Snowspell Strike,Spellblade 5★ -> 6★,Snowspell Strike x1,Spellblade dam. +3%,-,-,Spellblade (5★) x1,Spellblade (5★),4,10,15,,,,,,,,,,,,,,,,,,,,
Type-0,King,,Warrior,ATK +1,HP +70,DEF +1,ATK +1,ATK +2,-,Vitality (3★),2,4,6,8,10,Bravery (3★),3,6,9,12,15,,,,,,,,,,,,
Type-0,King,,Ranger,ATK +1,ATK +1,RES +1,HP +100,ATK +1,-,Dexterity (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Bravery (3★),2,4,6,8,10,,,,,,
Type-0,King,,Monk,DEF +1,DEF +1,ATK +1,ATK +2,HP +80,-,Dexterity (3★),1,2,3,4,5,Vitality (3★),2,4,6,8,10,Bravery (3★),2,4,6,8,10,,,,,,
Type-0,King,,Ninja,DEF +2,ATK +3,HP +160,ATK +6,DEF +2,Warrior,Dexterity (4★),2,4,6,8,10,Vitality (4★),2,4,6,8,10,Wisdom (4★),1,2,3,4,5,,,,,,
Type-0,King,,Gladiator,ATK +3,RES +3,HP +200,ATK +4,ATK +5,"Warrior, Ranger",Dexterity (4★),1,2,3,4,5,Vitality (4★),2,4,6,8,10,Bravery (4★),2,4,6,8,10,,,,,,
Type-0,King,,Cannoneer,ATK +3,Gun dam. +3%,HP +150,Machinist dam. +3%,Machinist dam. +6%,"Ranger, Monk",Dexterity (4★),2,4,6,8,10,Vitality (4★),1,2,3,4,5,Bravery (4★),2,4,6,8,10,,,,,,
Type-0,King,,Penalty Snipe,Machinist 5★ -> 6★,Penalty Snipe x1,Machinist dam. +3%,-,-,Machinist (5★) x1,Machinist (5★),4,10,15,,,,,,,,,,,,,,,,,,,,
Type-0,Cinque,,Warrior,ATK +1,HP +70,DEF +1,ATK +1,ATK +2,-,Vitality (3★),2,4,6,8,10,Bravery (3★),3,6,9,12,15,,,,,,,,,,,,
Type-0,Cinque,,Monk,DEF +1,ATK +1,DEF +1,ATK +2,HP +100,-,Dexterity (3★),1,2,3,4,5,Vitality (3★),2,4,6,8,10,Bravery (3★),2,4,6,8,10,,,,,,
Type-0,Cinque,,Knight,DEF +1,DEF +1,DEF +1,HP +80,ATK +2,-,Vitality (3★),3,6,9,12,15,Bravery (3★),2,4,6,8,10,,,,,,,,,,,,
Type-0,Cinque,,Gladiator,ATK +3,DEF +3,HP +200,DEF +5,ATK +6,Warrior,Dexterity (4★),1,2,3,4,5,Vitality (4★),2,4,6,8,10,Bravery (4★),2,4,6,8,10,,,,,,
Type-0,Cinque,,Berserker,ATK +2,DEF +2,ATK +3,HP +250,Heavy dam. +3%,"Monk, Knight",Vitality (4★),5,10,15,20,25,,,,,,,,,,,,,,,,,,
Type-0,Cinque,,Viking,ATK +2,DEF +3,ATK +4,Hammer dam. +3%,Heavy dam. +6%,Knight,Vitality (4★),3,7,10,13,16,Bravery (4★),2,3,5,7,9,,,,,,,,,,,,
Type-0,Seven,,Warrior,ATK +1,HP +70,DEF +1,ATK +1,DEF +2,-,Vitality (3★),2,4,6,8,10,Bravery (3★),3,6,9,12,15,,,,,,,,,,,,
Type-0,Seven,,Red Mage,RES +1,DEF +1,MAG +1,HP +60,MAG +2,-,Spirit (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Wisdom (3★),2,4,6,8,10,,,,,,
Type-0,Seven,,Black Mage,MAG +1,HP +40,RES +2,MAG +2,BLK dam. +3%,-,Spirit (3★),1,3,5,7,9,Wisdom (3★),4,7,10,13,16,,,,,,,,,,,,
Type-0,Seven,,Spellblade,RES +2,MAG +3,HP +170,MAG +4,Ice dam. +3%,"Warrior, Red Mage",Dexterity (4★),2,4,6,8,10,Vitality (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
Type-0,Seven,,Sage,DEF +2,MAG +3,RES +3,MAG +5,BLK dam. +6%,Red Mage,Spirit (4★),2,4,6,8,10,Vitality (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
Type-0,Seven,,Magus,MAG +2,RES +2,MAG +3,HP +120,MAG +5,"Red Mage, Black Mage",Spirit (4★),1,3,5,7,9,Wisdom (4★),4,7,10,13,16,,,,,,,,,,,,
Type-0,Sice,,Ranger,RES +1,DEF +1,ATK +1,HP +60,ATK +2,-,Dexterity (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Bravery (3★),2,4,6,8,10,,,,,,
Type-0,Sice,,Warrior,ATK +1,HP +70,DEF +2,ATK +2,ATK +2,-,Vitality (3★),2,4,6,8,10,Bravery (3★),3,6,9,12,15,,,,,,,,,,,,
Type-0,Sice,,Black Mage,RES +1,DEF +2,RES +2,HP +60,Darkness dam. +3%,-,Spirit (3★),1,3,5,7,9,Wisdom (3★),4,7,10,13,16,,,,,,,,,,,,
Type-0,Sice,,Gladiator,ATK +2,DEF +2,HP +180,ATK +4,ATK +5,"Ranger, Warrior",Dexterity (4★),1,2,3,4,5,Vitality (4★),2,4,6,8,10,Bravery (4★),2,4,6,8,10,,,,,,
Type-0,Sice,,Warmage,DEF +3,RES +3,HP +180,ATK +4,ATK +5,"Warrior, Black Mage",Dexterity (4★),2,4,6,8,10,Vitality (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
Type-0,Sice,,Dark Knight,ATK +2,ATK +2,HP +180,RES +3,Darkness dam. +6%,Black Mage,Dexterity (4★),2,3,5,7,9,Vitality (4★),3,7,10,13,16,,,,,,,,,,,,
Type-0,Jack,,Ranger,DEF +1,HP +60,ATK +1,ATK +2,HP +80,-,Dexterity (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Bravery (3★),2,4,6,8,10,,,,,,
Type-0,Jack,,Warrior,ATK +1,HP +70,DEF +1,ATK +1,ATK +2,-,Vitality (3★),2,4,6,8,10,Bravery (3★),3,6,9,12,15,,,,,,,,,,,,
Type-0,Jack,,Red Mage,HP +60,ATK +1,RES +1,HP +60,ATK +2,-,Spirit (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Wisdom (3★),2,4,6,8,10,,,,,,
Type-0,Jack,,Berserker,ATK +2,ATK +2,ATK +3,ATK +3,ATK +5,Ranger,Vitality (4★),5,10,15,20,25,,,,,,,,,,,,,,,,,,
Type-0,Jack,,Samurai,Samurai dam. +3%,ATK +4,Katana dam. +3%,ATK +6,Samurai dam. +6%,"Ranger, Warrior",Dexterity (4★),2,4,6,8,10,Vitality (4★),2,4,6,8,10,Bravery (4★),1,2,3,4,5,,,,,,
Type-0,Jack,,Gladiator,ATK +3,DEF +3,HP +200,ATK +4,ATK +5,"Warrior, Red Mage",Dexterity (4★),1,2,3,4,5,Vitality (4★),2,4,6,8,10,Bravery (4★),2,4,6,8,10,,,,,,
Type-0,Jack,,Demonsblood,Samurai 5★ -> 6★,Demonsblood x1,Samurai dam. +3%,-,-,Samurai (5★) x1,Samurai (5★),4,10,15,,,,,,,,,,,,,,,,,,,,
Type-0,Eight,,Monk,DEF +1,RES +1,ATK +1,ATK +2,HP +80,-,Dexterity (3★),1,2,3,4,5,Vitality (3★),2,4,6,8,10,Bravery (3★),2,4,6,8,10,,,,,,
Type-0,Eight,,Thief,ATK +1,DEF +1,RES +1,HP +55,ATK +2,-,Dexterity (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Wisdom (3★),2,4,6,8,10,,,,,,
Type-0,Eight,,Warrior,ATK +1,HP +70,DEF +1,ATK +1,ATK +2,-,Vitality (3★),2,4,6,8,10,Bravery (3★),3,6,9,12,15,,,,,,,,,,,,
Type-0,Eight,,Master,DEF +3,HP +200,ATK +4,ATK +5,Monk dam. +6%,Monk,Dexterity (4★),1,2,3,4,5,Vitality (4★),2,4,6,8,10,Bravery (4★),2,4,6,8,10,,,,,,
Type-0,Eight,,Berserker,ATK +2,ATK +2,ATK +3,ATK +3,ATK +5,"Monk, Thief",Vitality (4★),5,10,15,20,25,,,,,,,,,,,,,,,,,,
Type-0,Eight,,Gladiator,ATK +3,DEF +3,HP +200,ATK +4,ATK +5,"Thief, Warrior",Dexterity (4★),1,2,3,4,5,Vitality (4★),2,4,6,8,10,Bravery (4★),2,4,6,8,10,,,,,,
Type-0,Eight,,Lifebane,Monk 5★ -> 6★,Lifebane x1,Monk dam. +3%,-,-,Monk (5★) x1,Monk (5★),4,10,15,,,,,,,,,,,,,,,,,,,,
Type-0,Cater,,Warrior,ATK +1,HP +70,DEF +1,ATK +1,ATK +2,-,Vitality (3★),2,4,6,8,10,Bravery (3★),3,6,9,12,15,,,,,,,,,,,,
Type-0,Cater,,Ranger,ATK +1,DEF +1,RES +1,HP +60,ATK +2,-,Dexterity (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Bravery (3★),2,4,6,8,10,,,,,,
Type-0,Cater,,Thief,ATK +1,DEF +1,RES +1,HP +55,ATK +2,-,Dexterity (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Wisdom (3★),2,4,6,8,10,,,,,,
Type-0,Cater,,Gladiator,ATK +3,DEF +3,HP +200,ATK +4,ATK +6,Warrior,Dexterity (4★),1,2,3,4,5,Vitality (4★),2,4,6,8,10,Bravery (4★),2,4,6,8,10,,,,,,
Type-0,Cater,,Cannoneer,ATK +3,DEF +3,HP +150,Gun dam. +3%,Machinist dam. +6%,"Warrior, Ranger",Dexterity (4★),2,4,6,8,10,Vitality (4★),1,2,3,4,5,Bravery (4★),2,4,6,8,10,,,,,,
Type-0,Cater,,Ninja,ATK +3,RES +3,Blind Imm. (minor),ATK +6,RES +6,"Ranger, Thief",Dexterity (4★),2,4,6,8,10,Vitality (4★),2,4,6,8,10,Wisdom (4★),1,2,3,4,5,,,,,,
Type-0,Cater,,Penalty Snipe,Machinist 5★ -> 6★,Penalty Snipe x1,Machinist dam. +3%,-,-,Machinist (5★) x1,Machinist (5★),4,10,15,,,,,,,,,,,,,,,,,,,,
Type-0,Trey,,Warrior,ATK +1,HP +70,DEF +1,DEF +1,ATK +2,-,Vitality (3★),2,4,6,8,10,Bravery (3★),3,6,9,12,15,,,,,,,,,,,,
Type-0,Trey,,Ranger,ATK +1,DEF +1,RES +1,HP +60,ATK +2,-,Dexterity (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Bravery (3★),2,4,6,8,10,,,,,,
Type-0,Trey,,Red Mage,MND +1,DEF +1,RES +1,HP +60,ATK +2,-,Spirit (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Wisdom (3★),2,4,6,8,10,,,,,,
Type-0,Trey,,Gladiator,ATK +3,DEF +3,HP +200,ATK +4,ATK +5,Warrior,Dexterity (4★),1,2,3,4,5,Vitality (4★),2,4,6,8,10,Bravery (4★),2,4,6,8,10,,,,,,
Type-0,Trey,,Cannoneer,Sharpshooter dam. +3%,ATK +3,HP +150,Bow dam. +3%,Sharpshooter dam. +6%,"Warrior, Ranger",Dexterity (4★),2,4,6,8,10,Vitality (4★),1,2,3,4,5,Bravery (4★),2,4,6,8,10,,,,,,
Type-0,Trey,,Ninja,ATK +3,RES +3,HP +100,ATK +5,ATK +6,"Ranger, Red Mage",Dexterity (4★),2,4,6,8,10,Vitality (4★),2,4,6,8,10,Wisdom (4★),1,2,3,4,5,,,,,,
Type-0,Kurasame,,Warrior,ATK +1,HP +70,ATK +1,ATK +2,ATK +3,,Vitality (3★),2,4,6,8,10,Bravery (3★),3,6,9,12,15,,,,,,,,,,,,
Type-0,Kurasame,,Red Mage,MAG +1,MAG +2,ATK +1,HP +60,ATK +2,,Spirit (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Wisdom (3★),2,4,6,8,10,,,,,,
Type-0,Kurasame,,Black Mage,MAG +1,HP +40,MAG +1,MAG +2,MAG +3,,Spirit (3★),1,3,5,7,9,Wisdom (3★),4,7,10,13,16,,,,,,,,,,,,
Type-0,Kurasame,,Samurai,ATK +3,HP +120,DEF +4,ATK +5,Sword dam. +3%,Warrior,Dexterity (4★),2,4,6,8,10,Vitality (4★),2,4,6,8,10,Bravery (4★),1,2,3,4,5,,,,,,
Type-0,Kurasame,,Spellblade,MAG +3,Spellblade dam. +3%,HP +150,ATK +6,Spellblade dam. +6%,"Warrior, Red Mage",Dexterity (4★),2,4,6,8,10,Vitality (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
Type-0,Kurasame,,Magus,RES +3,HP +130,MAG +5,MAG +6,BLK. dam +6%,"Red Mage, Black Mage",Spirit (4★),1,3,5,7,9,Wisdom (4★),4,7,10,13,16,,,,,,,,,,,,
Type-0,Kurasame,,Snowspell Strike,Spellblade 5★ -> 6★,Snowspell Strike x1,Spellblade dam. +3%,-,-,Spellblade (5★) x1,Spellblade (5★),4,10,15,,,,,,,,,,,,,,,,,,,,
Type-0,Kurasame,,Demonsblood,Samurai 5★ -> 6★,Demonsblood x1,Samurai dam. +3%,-,-,Samurai (5★) x1,Samurai (5★),4,10,15,,,,,,,,,,,,,,,,,,,,
KH,Sora,,Warrior,ATK +1,HP +70,DEF +1,ATK +1,ATK +2,-,Vitality (3★),2,4,6,8,10,Bravery (3★),3,6,9,12,15,,,,,,,,,,,,
KH,Sora,,Red Mage,ATK +1,DEF +1,MND +1,HP +60,ATK +2,-,Spirit (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Wisdom (3★),2,4,6,8,10,,,,,,
KH,Sora,,Knight,DEF +1,ATK +1,HP +100,DEF +1,DEF +2,-,Vitality (3★),3,6,9,12,15,Bravery (3★),2,4,6,8,10,,,,,,,,,,,,
KH,Sora,,Gladiator,ATK +3,DEF +3,HP +200,ATK +4,ATK +5,Warrior,Dexterity (4★),1,2,3,4,5,Vitality (4★),2,4,6,8,10,Bravery (4★),2,4,6,8,10,,,,,,
KH,Sora,,Spellblade,Spellblade dam. +3%,ATK +3,HP +170,ATK +6,Spellblade dam. +6%,"Warrior, Red Mage",Dexterity (4★),2,4,6,8,10,Vitality (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
KH,Sora,,Paladin,ATK +3,ATK +3,DEF +4,HP +250,ATK +6,"Red Mage, Knight",Spirit (4★),1,2,3,4,5,Vitality (4★),2,4,6,8,10,Bravery (4★),2,4,6,8,10,,,,,,
KH,Sora,,Snowspell Strike,Spellblade 5★ -> 6★,Snowspell Strike x1,Spellblade dam. +3%,-,-,Spellblade (5★) x1,Spellblade (5★),4,10,15,,,,,,,,,,,,,,,,,,,,
KH,Riku,,Warrior,ATK +1,HP +70,DEF +1,ATK +1,ATK +2,-,Vitality (3★),2,4,6,8,10,Bravery (3★),3,6,9,12,15,,,,,,,,,,,,
KH,Riku,,Knight,DEF +1,ATK +1,HP +100,DEF +1,DEF +2,-,Vitality (3★),3,6,9,12,15,Bravery (3★),2,4,6,8,10,,,,,,,,,,,,
KH,Riku,,Red Mage,ATK +1,DEF +1,RES +1,HP +60,ATK +2,-,Spirit (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Wisdom (3★),2,4,6,8,10,,,,,,
KH,Riku,,Berserker,ATK +3,HP +170,ATK +4,ATK +5,ATK +6,Warrior,Vitality (4★),5,10,15,20,25,,,,,,,,,,,,,,,,,,
KH,Riku,,Dark Knight,ATK +2,ATK +2,HP +220,ATK +5,DEF +6,"Warrior, Knight",Dexterity (4★),2,3,5,7,9,Vitality (4★),3,7,10,13,16,,,,,,,,,,,,
KH,Riku,,Warmage,Darkness dam. +3%,ATK +3,HP +180,ATK +6,Darkness dam. +6%,"Knight, Red Mage",Dexterity (4★),2,4,6,8,10,Vitality (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
KH,Roxas,,Warrior,ATK +1,HP +70,DEF +1,ATK +1,PHY dam. +3%,-,Vitality (3★),2,4,6,8,10,Bravery (3★),3,6,9,12,15,,,,,,,,,,,,
KH,Roxas,,Knight,DEF +1,ATK +1,HP +100,DEF +1,Knight dam. +3%,-,Vitality (3★),3,6,9,12,15,Bravery (3★),2,4,6,8,10,,,,,,,,,,,,
KH,Roxas,,Red Mage,DEF +1,DEF +1,DEF +1,HP +60,ATK +2,-,Spirit (3★),2,4,6,8,10,Vitality (3★),1,2,3,4,5,Wisdom (3★),2,4,6,8,10,,,,,,
KH,Roxas,,Warmage,ATK +3,ATK +4,HP +250,ATK +6,ATK +5,Warrior,Dexterity (4★),2,4,6,8,10,Vitality (4★),1,2,3,4,5,Wisdom (4★),2,4,6,8,10,,,,,,
KH,Roxas,,Paladin,DEF +2,DEF +2,DEF +4,HP +250,Knight dam. +6%,"Warrior, Knight",Spirit (4★),1,2,3,4,5,Vitality (4★),2,4,6,8,10,Bravery (4★),2,4,6,8,10,,,,,,
