"Realm","Character","Img","Name","Tier","SB Ver","Type","Target","Formula","Multiplier","Element","Time","Effects","Counter","Auto Target","Points","Mastery Bonus","Honing Effects","Relic","Name (JP)","ID","Anima","GL","✓"
"XIV","Estinien","","Radiant Wyrmwind Thrust","CASB","CASB1","PHY","Single enemy","Physical","","Wind, Dark, NE","2.50","7 single jump attacks capped at 19999, En-Wind Stack or En-Dark Stack, Cap Break Level 1 & Crystal Mode to user
Crystal Mode: Dragoon Ability Boost, Dualcast Dragoon, Zero Hone Cost to Dragoon Abilities & 25% DEF/RES Pierce
Crystal Force I/II: 4 single-target Wind/Dark/NE jump attacks at Cap Break Level 1, Instant Cast, [Cap Break Level 2, Dragoon Damage +50%, Quick ATB & 50% DEF/RES Pierce] for 1 turn to user; After using Crystal Force II, chases with 2 single-target Wind/Dark/NE Overflow jump attacks, Quick/Instant Dragoon 1 & Triple/Quadcast Dragoon 1 to user with at least 0/3 Dragoon/XIV members","N","Lowest HP% enemy","500","","","Dreadwyrm Spear (XIV)","耀光天竜点睛","23120017","","",""
"XIV","Estinien","","Roaring High Jump (XIV)","ASB","ASB1","PHY","Single enemy","Physical","","Wind, Dark, NE","0.01","5 single jump attacks, Cap Break Level 1, Accel Mode & Instant ATB 1 to user
Accel Mode: Wind/Dark Ability High Boost & chases 1/2/3+ Wind/Dark abilities with Wind/Dark Ability Damage +10/20/30% to user","N","Lowest HP% enemy","250","","","Areadbhar (XIV)","轟・ハイジャンプ【XIV】","23120018","","",""
"XIV","Estinien","","Continuous Flash: Estinien II","Glint++","Glint++2","NAT","Self","","","","0.01","Grants [Twin Element Mode II (Wind, Dark)], [Soul Break Gauge +250], [200% ATB 1]","N","Self","0","","","Dreadwyrm Barbut of Maiming (XIV)","連閃・エスティニアンII","23120019","","","✓"
"XIV","Estinien","","War-Awoken Starcross","TASB","TASB1","NAT","Self","","","","0.01","Grants Tactical Awoken Mode & +500 ATK to user
Tactical Awoken Mode: Wind/Dark Ability Boost, Triplecast Wind/Dark, Unlimited Wind/Dark Hones, Cap Break Level 1 to Wind/Dark Abilities, Wind/Dark Ability Damage +30% & ATB Speed x1.1 to Wind/Dark Abilities; Ends after using 8 Wind/Dark abilities
TP Max: AOE Wind/NE or Dark/NE jump attack at True Cap Break Level 1 under En-Wind or En-Dark","N","Self","500","","WS DMG/WS TBDC1","Ala Mhigan Glaive (XIV)","戦醒スタークロッサー","23120021","","",""
"XIV","Estinien","","War-Awoken Starcross (Weapon Skill)","TASB","TASB1","PHY","Single enemy","Physical","","Wind, Dark, NE","0.01","One single piercing jump attack at True Cap Break Level 1, grants Instant ATB 1 & Instant Cast 1 to user;
During Tactical Awoken Mode, Cap Break Level 2 & ATB Speed x1.2 to Wind/Dark Abilities, and Weapon Skill Blue/Gold if the user has at least Lv.0/2 En-Wind/Dark;
WS Blue: Grants [Lv.2 En-Wind/Dark Stack] to user
WS Gold: Grants [During Tactical Awoken Mode, Dualcast Wind/Dark 3 & 50 SB Points] to user ","N","Lowest HP% enemy","0","","WS DMG/WS TBDC1","Ala Mhigan Glaive (XIV)","戦醒スタークロッサー","23120021","","",""
"XIV","Estinien","","Soul Drive: Estinien","LBSD","LBSD1","NAT","Self","","","","0.01","Grants Soul Drive Mode & Instant ATB 1 to user
Soul Drive Mode: -1 SB Gauge Cost, Instant SB Cast, Cap Break Level 1 to SB & SB Damage +50%; Grants Instant ATB 1 to user after casting SB, removes Soul Drive Mode","N","Self","250","","BDC1","Void Ark Mail of Maiming (XIV)","SD・エスティニアン","23120022","","",""
"XIV","Alisaie","","Verraise","Default","Default","WHT","Single ally","","","","2.50","Removes KO [Raise: 40%]","N","Random ally with status","250","","","-","ヴァルレイズ","23510001","","✓","✓"
"XIV","Alisaie","","Heart and Steel","SASB","SASB1","BLK","Single enemy","Magical","22.50","Wind, Lightning, NE","2.50","Fifteen single attacks (1.50 each), grants [Synchro Mode], [Damage Cap +10000], [Twin Element Mode III (Lightning, Wind)], Black Mana +1 and [Ver Mode] to the user","N","Lowest HP% enemy","500","","Damage Up, Cast Time Down","Clarion (XIV)","抗う力","23510002","10","✓","✓"
"XIV","Alisaie","","Embolden Combo","AASB","AASB1","BLK","Single enemy","Magical","22.50","Wind, Lightning, NE","2.50","Fifteen single attacks (1.50 each), grants [Weakness +30% Boost 1] to all allies, grants [Awoken Scion Red Mage], [Damage Cap +10000], [Twin Element Mode (Lightning, Wind)] and [Embolden Combo] to the user","N","Lowest HP% enemy","500","MAG +10","Damage Up, Cast Time Down, Extra Usage","Eorzean Blade (XIV)","エンボルデンコンボ","23510003","11","✓","✓"
"XIV","Alisaie","","Vermage","USB","USB1","BLK","Single enemy","Magical","16.80","Wind, Lightning, NE","2.50","Ten single attacks (1.68 each), grants [Twin Element Mode II (Lightning, Wind)], [Instant Cast 1] and [Red Mana Mode] to the user","N","Lowest HP% enemy","500","MAG +10","","Duelist's Tabard (XIV)","ヴァルメイジ","23510004","5","✓","✓"
"XIV","Alisaie","","Vercure","Glint+","Glint+1","WHT","All allies","","","","0.01","Restores HP (55), grants [HP Stock (2000)]","N","All allies","0","MAG +10","","Shire Rapier (XIV)","ヴァルケアル","23510005","5","✓","✓"
"XIV","Alisaie","","Pathforger","CSB","CSB1","NAT","All allies","","","","2.50","Activates XIV Chain (max 150, field +50%), grants [Haste], [ATK and MAG +30%] for 25 seconds","N","All allies","500","MAG +10","","Murgleis (XIV)","道を拓く者","23510006","5","✓","✓"
"XIV","Alisaie","","Aetheric Sever (Engaged)","ADSB","ADSB1","NAT","Self","","","","0.01","Grants [Twin Element Mode (Lightning, Wind) v2], [Damage Cap +10000], [Arcane Dyad Empowered: Alisaie], [Aetheric Sever Damage Tracker] and [Aetheric Sever Level]","N","Self","0","","Stat Boon","Scion Fencer's Jacket (XIV)","エーテリックセイバー","23510007","10","✓","✓"
"XIV","Alisaie","","Aetheric Sever","ADSB","ADSB1","BLK","Single enemy","Magical","97.60","Wind, Lightning, NE","2.50","Twenty single attacks (3.15/3.50 each) capped at 9999/19999, followed by one single attack (34.60/38.06) capped at 99999 at Aetheric Sever level 0/1, removes Arcane Dyad Empowered: Alisaie from the user","N","Lowest HP% enemy","750","","Cast Time Down, SB Gauge Down","Scion Fencer's Jacket (XIV)","エーテリックセイバー","23510007","10","✓","✓"
"XIV","Alisaie","","Vermillion Scourge","LBO","LBO1","BLK","Single enemy","Magical","96.00","Wind, Lightning","2.50","Four single attacks (3.00 each scaling with LB gauge and LB honing level) capped at 99999, ignores RES","N","Lowest HP% enemy","250","","Limit Break Damage Up, Cast Time Down","Fae Rapier (XIV)","ヴァーミリオンスカージ","23510010","15","✓","✓"
"XIV","Alisaie","","Manafication","Glint+","Glint+2","NAT","Self","","","","0.01","Grants [High Quick Cast 1] and [Twin Element Mode II (Lightning, Wind)]","N","Self","0","MAG +10","","Duelist's Chapeau (XIV)","マナフィケーション","23510011","7","✓","✓"
"XIV","Alisaie","","Awoken Vermage","DASB","DASB1","BLK","Single enemy","Magical","24.50","Wind, Lightning, NE","2.50","Seven single attacks (3.50 each) capped at 19999, causes [DEF, RES and MND -50% (8s)] if 0-3 FF14 allies are alive, grants [ATK, DEF, MAG and RES +15% (8s)] to all allies if 4+ FF14 allies are alive, grants [Twin Element Mode II (Lightning, Wind)], [Damage Cap +10000], [Dual Awoken Scion Red Mage Mode I (Alisaie)], [Wind/Lightning Resonance +5% Boost] and [Dual Black Mana Ability Counter] to the user","N","Lowest HP% enemy","500","","Cast Time Down, Damage Up","Brunello (XIV)","覚醒ヴァルメイジ","23510012","","✓","✓"
"XIV","Alisaie","","Awoken Vermage (Dual Shift)","DASB","DASB1","NAT","Self","","","","0.01","Grants [Instant ATB 1] and [Dual Awoken Scion Red Mage Mode II (Alisaie)], removes [Dual Awoken Scion Red Mage Mode I (Alisaie)]","N","Self","0","","","Brunello (XIV)","覚醒ヴァルメイジ","23510012","","✓","✓"
"XIV","Alisaie","","Zenith Versorcière","ZSB","ZSB1","BLK","Single enemy","Magical","21.35","Wind, Lightning, NE","2.50","Seven single attacks (3.05 each) capped at 19999, grants [Attach Wind 2 with Stacking]/[Attach Lightning 2 with Stacking] based if entry damage was Wind/Lightning, [Zenith Mode], [Zenith Mode: Alisaie (Wind, Lightning)] and [Damage Cap +10000] to the user","N","Lowest HP% enemy","500","","Cast Time Down, Damage Up","Radiant's Rapier (XIV)","究極ヴァルソーサリー","23510014","","","✓"
"XIV","Alisaie","","Woven Bond: Alisaie","LBC","LBC1","BLK","Single enemy","Magical","26.00","Wind, Lightning","0.01","Ten single attacks (2.60 each) capped at 19999, element of entry damage changes from Wind/NE or Lightning/NE if the user has any Attach Wind or Attach Lightning, activates XIV Chain (max 150, field +0%) or adds 25 to the current XIV Chain maximum limit, grants [Chain Force Mode: Alisaie] and [Instant ATB 1] to the user","N","Lowest HP% enemy","250","","Limit Break Damage Up, Quick Cast 1","Monstrorum Foil (XIV)","紡絆・アリゼー","23510015","","","✓"
"XIV","Alisaie","","Continuous Flash: Alisaie","Glint++","Glint++1","NAT","Self","","","","0.01","Grants [Twin Element Mode II (Lightning, Wind)], [Instant Cast 2] and [Instant ATB 1] to the user","N","Self","0","","Wind/Lightning Dmg Up, DRB","Phrygian Hanger (XIV)","連閃・アリゼー","23510016","","","✓"
"XIV","Alisaie","","Radiant Resolution","CASB","CASB1","BLK","Single enemy","Magical","21.35","Wind, Lightning, NE","2.50","Seven single-target Wind/Lightning/NE magical attacks (3.05 each) capped at 19999, grants either [Attach Wind with Stacking] or [Attach Lightning with Stacking], [Damage Cap +10000], & Crystal Force Mode: Alisaie (Wind/Lightning) to the user
Crystal Force Mode: Alisaie (Wind/Lightning): Black Magic/White Magic Ability Boost, Dualcast Black Magic/White Magic, Zero Hone Cost to Black Magic/White Magic Abilities & 25% DEF/RES Pierce
Crystal Force I: 6 single-target Wind/Lightning/NE magic attacks (6.6 each) capped at 19999, grants [Weakness Damage +9% 1] to all allies; Crystal Force II: [Damage Cap +10000 1], [Quick ATB 1], & [50% DEF/RES Pierce 1] to user","N","Lowest HP% enemy","500","","","Agonia (XIV)","耀光レゾリューション","23510017","","",""
"XIV","Alisaie","","Continuous Flash: Alisaie II","Glint++","Glint++2","BLK","Single enemy","Magical","15.60","Wind, Lightning, NE","0.01","Six single attacks (2.60 each), grants [Soul Break Gauge +250] and [200% ATB 1] to the user","N","Lowest HP% enemy","0","","","Atrophy Bliaud (XIV)","連閃・アリゼーII","23510019","","","✓"
"XIV","Alisaie","","Starry Enchanted Reprise","MASB","MASB1","NAT","Self","","","","0.01","Master Mode, Instant ATB 1 & Diffusion Barrier 1 to user
Master Mode: Cap Break Level 2, Hero Boost +25%, Zero SB Cost 1 & Instant SB/LB Cast 1
Interval Chase: 10 single-target Wind/NE or Lightning/NE magic attacks under En-Wind or En-Lightning + minor DeShell for 5 seconds, Hero Boost +30/35/40/45/50% to user after 1/2/3/4/5 chases (max 5 chases)
Master Chase: Single-target Wind/Lightning/NE magic attack at True Cap Break Level 1 + DeShell 30% for 5 seconds, Instant Cast 1 to user, removes Master Mode","N","Self","750","","","Asphodelos Foil (XIV)","極星エンルプリーズ","23510020","","",""
"XIV","Alisaie","","Roaring Scatter","ASB","ASB1","BLK","Single enemy","Magical","","Wind, Lightning, NE","0.01","5 single attacks, grants Cap Break Level 1, Accel Mode & Instant ATB 1 to user
Accel Mode: Wind/Lightning Ability High Boost & chases Wind/Lightning abilities with 4 single-target Wind/Lightning/NE magic attacks, Wind/Lightning Damage +10% for 5 seconds to party","N","Lowest HP% enemy","250","","","Fieldrise Doublet (XIV)","轟・スキャッター","23510021","","",""
"XIV","Alisaie","","War-Awoken Prefulgence","TASB","TASB1","NAT","Self","","","","0.01","Grants Tactical Awoken Mode & +500 MAG to user
Tactical Awoken Mode: Wind/Lightning Ability Boost, Triplecast Wind/Lightning, Unlimited Wind/Lightning Hones, Cap Break Level 1 to Wind/Lightning Abilities, Wind/Lightning Ability Damage +30% & ATB Speed x1.1 to Wind/Lightning Abilities; Ends after using 8 Wind/Lightning abilities
TP Max: AOE Wind/NE or Lightning/NE magic attack at True Cap Break Level 1 under En-Wind or En-Lightning","N","Self","500","","WS DMG/WS TBDC1","Wild Rose (XIV)","戦醒プリフルジェンス","23510023","","",""
"XIV","Alisaie","","War-Awoken Prefulgence (Weapon Skill)","TASB","TASB1","BLK","Single enemy","Magical","","Wind, Lightning, NE","0.01","One single piercing attack at True Cap Break Level 1, grants [Instant ATB 1] & [Instant Cast 1] to user;
During Tactical Awoken Mode, Cap Break Level 2 & ATB Speed x1.2 to Wind/Lightning Abilities, and Weapon Skill Blue/Gold with at least Lv.0/2 En-Wind/Lightning;
WS Blue: [Lv.2 En-Wind/Lightning to user]
WS Gold: [Instant Magic 3 & Sorcery Damage +30% for 3 turns to party]","N","Lowest HP% enemy","0","","WS DMG/WS TBDC1","Wild Rose (XIV)","戦醒プリフルジェンス","23510023","","",""
"XIV","Alisaie","","Soul Drive: Alisaie","LBSD","LBSD1","NAT","Self","","","","0.01","Grants Soul Drive Mode & [Instant ATB 1] to user
Soul Drive Mode: -1 SB Gauge Cost, Instant SB Cast, Cap Break Level 1 to SB & SB Damage +50%; Grants Instant ATB 1 to user after casting SB, removes Soul Drive Mode","N","Self","250","","BDC1","Aeneas (XIV)","SD・アリゼー","23510025","","",""
"XIV","Alisaie","","Fated Bond (Alisaie)","CSB+","CSB+1","NAT","All allies","","","","0.01","Activates Mage II Chain (150) & 50% Mage II Field, grants [MAG & MND +30%] and [Quick Cast 1] to party, grants Link Assist Mode & [Instant Cast 1] to user
Link Assist Mode: After a Mage II member uses [Element] ability, chases with minor Prismatic Imperil to all targets (max 3 chases, 1 per element)","N","All allies","0","","DRB/ATB","Atrophy Thighboots (XIV)","天絆【アリゼー】","23510026","","",""
"XV","Noctis","","Warp-strike","Default","Default","PHY","Single enemy","Physical","1.30","-","0.01","One single ranged attack (1.30)","N","Lowest HP% enemy","250","","","-","シフトブレイク【XV】","22740001","","✓","✓"
"XV","Noctis","","Armiger","OSB","OSB1","PHY","Single enemy","Physical","15.00","-","2.50","One single attack (15.00) capped at 99999, grants [Armiger Mode] and [Stoneskin: 30%] to the user","N","Lowest HP% enemy","250","ATK +10","","Sword of the Father (XV)","ファントムソード召喚","22740002","1","✓","✓"
"XV","Noctis","","Kings of Old","BSB","BSB1","PHY","Single enemy","Physical","7.70","-","0.01","Ten single attacks (0.77 each), grants [Combat King] to the user for 25 seconds, grants [Haste] and [Burst Mode] to the user","N","Lowest HP% enemy","500","ATK +10","","Prince's Fatigues (XV)","歴代王の力","22740003","1","✓","✓"
"XV","Noctis","","Gladiolus Link","SSB","SSB1","PHY","Single enemy","Physical","7.62","-","0.01","Six single attacks (1.27 each), grants [Instant Cast 1] to all allies","N","Lowest HP% enemy","500","ATK +10","","Airstep Sword (XV)","リンクアタック・G","22740004","1","✓","✓"
"XV","Noctis","","Armiger Wakes","USB","USB1","PHY","Single enemy","Physical","7.40","-","2.50","Ten single attacks (0.74 each), grants [Royal Might EX Mode] and [Stoneskin: 100%] to the user","N","Lowest HP% enemy","500","ATK +10","","Sword of the Wise (XV)","覚醒ファントムソード","22740005","1","✓","✓"
"XV","Noctis","","Critical Link","AOSB","AOSB1","PHY","Single enemy","Physical","24.36","-","2.50","Three single attacks (8.12 each) capped at 99999, 100% additional critical chance","N","Lowest HP% enemy","750","ATK +10","Damage Up, SB Gauge Down","Axe of the Conqueror (XV)","クリティカルリンク","22740006","5","✓","✓"
"XV","Noctis","","Royal Guardian","Glint","Glint1","NAT","Self","","","","0.01","Grants [Stoneskin: 100%] and [Combat Rank Boost]","N","Self","250","ATK +10","","Bow of the Clever (XV)","歴代王の守護","22740007","3","✓","✓"
"XV","Noctis","","Airstride","USB","USB2","PHY","Single enemy","Physical","7.40","-","2.50","Ten single attacks (0.74 each), grants [Non-Elemental +50% Boost] and [Future King EX Mode] to the user","N","Lowest HP% enemy","500","ATK +10","","Blade of the Mystic (XV)","エアステップコンボ","22740008","3","✓","✓"
"XV","Noctis","","Warp Factor","Glint","Glint2","NAT","Self","","","","0.01","Grants [Critical Damage +50%] and [Quick Cast 2]","N","Self","250","ATK +10","","Noctis's Cap (XV)","シフトブレイク強化","22740009","3","✓","✓"
"XV","Noctis","","Regal Flair","AASB","AASB1","PHY","Single enemy","Physical","9.00","Fire, Earth, Lightning, NE","2.50","Fifteen single attacks (0.60 each), grants [100% Critical], [Damage Cap +10000], [Awoken Lucian King] and [Royal Mode] to the user","N","Lowest HP% enemy","500","ATK +10","Damage Up, Cast Time Down, Extra Usage","Swords of the Wanderer (XV)","王たるもの","22740010","5","✓","✓"
"XV","Noctis","","Rush Link","AOSB","AOSB2","PHY","Single enemy","Physical","19.00","Fire, Earth, Lightning","2.50","Twenty single attacks (0.55 each), followed by one single attack (8.00) capped at 99999","N","Lowest HP% enemy","750","ATK +10","Damage Up, SB Gauge Down","Star of the Rogue (XV)","ラッシュリンク","22740011","5","✓","✓"
"XV","Noctis","","True Ignis Link","SASB","SASB1","PHY","Single enemy","Physical","9.00","Fire, NE","2.50","Fifteen single attack (0.60 each), grants [Attach Fire 3 with Stacking], [Synchro Mode], [Damage Cap +10000], [High Quick Cast 1] and [Phantom Flame Mode] to the user","N","Lowest HP% enemy","500","","Damage Up, Cast Time Down","Shield of the Just (XV)","真リンクアタック・I","22740012","10","✓","✓"
"XV","Noctis","","Static Edge","Glint+","Glint+1","PHY","Single enemy","Physical","3.00","Fire, NE","0.01","One single attack (3.00) capped at 99999, multiplier decreased by 0.0018 for every SB point, grants [Attach Fire with Stacking] to the user","N","Lowest HP% enemy","0","ATK +10","","Soul Saber (XV)","バーストアタック","22740013","5","✓","✓"
